#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#if anything important has been deleted, please let me know.

EVTDESC_princeali3;Your procession enters the bazaar in Tampa - and as you make your way through to the palace, your men throw coins and other goods in the air, encouraged by the cheers of the people. You catch the eye of a lady who is shopping - she exclaims, "That physique!";;;;;;;;;;;;;x
EVTOPT_handsomeishe;Prince Ali, handsome is he!;;;;;;;;;;;;;x

EVTDESC_princeali4;You finally arrive at the palace, with the entire city abuzz in energy. Certainly, you've made a good name for yourself - if not your entire city - and now, you truly can rule unshackled.;;;;;;;;;;;;;x

muslim_settlement;Muslim Settlement;;;;;;;;;;;;;x
desc_muslim_settlement;A large Muslim community has formed in this county, their merchants and scholars significantly contributing to the commerce and culture of the county.;;;;;;;;;;;;;x
thriving_muslim_settlement;Thriving Muslim Settlement;;;;;;;;;;;;;x
desc_thriving_muslim_settlement;A large Muslim community is thriving in this county, their merchants and scholars significantly contributing to the commerce and culture of the county.;;;;;;;;;;;;;x
expelled_muslim_settlement;Expelled Muslim Settlement;;;;;;;;;;;;;x
desc_expelled_muslim_settlement;A large Muslim community was expelled from this county, which has negatively affected commerce and culture in the county.;;;;;;;;;;;;;x
EVTDESC_muslim_mexico_1;There is strange news coming from the county of [event_target:muslim_mexico.GetName]. A charismatic Muslim scholar has begun preaching that the people of [ROOT.PrimaryTitle.GetName] once followed Islam, and that the time has come to return to the true faith. Many influential residents have heeded his words, and a small Muslim community has formed.;;;;;;;;;;;;;x
EVTOPTA_muslim_mexico_1;Curious...;;;;;;;;;;;;;x
EVTDESC_muslim_mexico_2;The preacher responsible for converting many of your subjects to Islam has arrived at your court. He says that his followers have faced much hardship from their non-Muslim neighbors, and pleads with you to issue an official decree protecting all Muslims in your realm from persecution.;;;;;;;;;;;;;x
EVTOPTA_muslim_mexico_2;I will heed your request.;;;;;;;;;;;;;x
EVTOPTB_muslim_mexico_2;You should join my court as an advocate for your community.;;;;;;;;;;;;;x
EVTOPTC_muslim_mexico_2;Protection? I will drive you infidels out myself!;;;;;;;;;;;;;x
EVTOPTD_muslim_mexico_2;Not only will I protect them, I will join them.;;;;;;;;;;;;;x
TXT_EVTOPTA_muslim_mexico_2;You issue a decree protecting Muslims in your realm.;;;;;;;;;;;;;x
TXT_EVTOPTB_muslim_mexico_2;The Muslim community in your realm begins to thrive.;;;;;;;;;;;;;x
TXT_EVTOPTC_muslim_mexico_2;All Muslims are forced to either convert or leave your realm.;;;;;;;;;;;;;x
TXT_EVTOPTD_muslim_mexico_2;You and your entire family converts to Islam.;;;;;;;;;;;;;x
EVTDESC_muslim_mexico_3;A Muslim preacher has arrived at your court. He explains that he is the leader of the Muslim community that was expelled from your land years ago, and is now petitioning you to allow his flock to return to [event_target:muslim_mexico.GetName].;;;;;;;;;;;;;x
EVTOPTA_muslim_mexico_3;Your request is reasonable. You may return.;;;;;;;;;;;;;x
EVTOPTB_muslim_mexico_3;You should join my court, so this does not happen again.;;;;;;;;;;;;;x
EVTOPTC_muslim_mexico_3;I don't think so. Begone!;;;;;;;;;;;;;x
EVTOPTD_muslim_mexico_3;Tell me more about your faith...;;;;;;;;;;;;;x
TXT_EVTOPTA_muslim_mexico_3;The Muslim community returns to your lands.;;;;;;;;;;;;;x
TXT_EVTOPTB_muslim_mexico_3;The Muslim community returns and begins to thrive.;;;;;;;;;;;;;x
TXT_EVTOPTC_muslim_mexico_3;The Muslim community remains expelled.;;;;;;;;;;;;;x
EVTDESC_muslim_mexico_4;The county of [event_target:muslim_mexico.GetName] houses a substantial Muslim community. Your advisors begin to pressure you to deal with them officially, to avoid strife in your new lands.;;;;;;;;;;;;;x
EVTOPTA_muslim_mexico_4;They may stay.;;;;;;;;;;;;;x

EVTOPTB_muslim_mexico_4;They must go!;;;;;;;;;;;;;x

hijolly.5.desc;[From.GetBestName] continues to exceed expectations. His abilities attracted quite a few followers, and now he seems to consider striking out on his own.\nHe also become a zealous follower of the Orientalist faith.;;;;;;;;;;;;;x
renovator.5.optA;Well, good luck then.;;;;;;;;;;;;;x
hijolly.6.title;The Viceroy;;;;;;;;;;;;;x
hijolly.6.desc;Leading a massive army across the world from the Southwest, a warlord has seized the lands of the Ancient Kingdom of Florida. Seeking to consolidate his rule, he has converted to the ways of the old rulers of Sun Coast, stylizing himself as a right and true man of Florida. Settling many zealous followers around his new capital, the locals have rather been displaced, and those who stay have become an immense army of zealots. \nSpeaking to the crowds of onlookers, the "Viceroy " has declared the decadence of the land, and swears to usher in a new empire under the light of the Crescent.;;;;;;;;;;;;;x
renovator.6.optA;And there will be no world beyond my rule...;;;;;;;;;;;;;x
EVTDESC_PlayerJolly;For time immemorial, my people, the Jolly Clan, have herded camels in the great desert of Arixo. Legends and stories tell though, of the founder of the clan, who led a great army across America to bring a great empire to its knees. For years you have dreamed of achieving such glory and prestige yourself. But the frontier is a brutal place, and for the time being- those dreams are shoved away.;;;;;;;;;;;;;x
EVTOPT_playerjolly;But I still have dreams...;;;;;;;;;;;;;x
EVTDESC_islamate71;The envoy arrived early in the morning, with the multicolored banner of the Caribbean Empire waving through your small village. He explains of dire tension building up in the Caribbean empire. Demanding his escort leave the room, he requests you fight for him as a mercenary in an upcoming war. Perhaps there is some potential in this.;;;;;;;;;;;;;x
EVTOPTA_ISLAMATE71;There is potential in this. Ready the banners...;;;;;;;;;;;;;x
EVTDESC_ISLAMATE74;It has been a while since the envoy left, but the idea of glory in the Caribbean had not left your mind when you sent out the messengers across the West. To your amazement, many men responded to your call to arms- impoverished warriors from far and wide seeking glory and wealth in the rich Caribbean Empire.;;;;;;;;;;;;;x
hijolly.6.optB;Hahaha! Praise Allah!;;;;;;;;;;;;;x
hijolly.6.optC;Strange tidings...;;;;;;;;;;;;;x
VICEROY_NICKNAME;the Viceroy;;;;;;;;;;;;;x

EVTDESC_revivalist_1;Reports of a disaster off the coast of [Root.PrimaryTitle.GetName] reach you. Apparently, a passenger ship has crashed, and only one man survives...;;;;;;;;;;;;;x
EVTOPTA_revivalist_1;Bring him here.;;;;;;;;;;;;;x
TXT_EVTOPTA_revivalist_1;The survivor is brought before you.;;;;;;;;;;;;;x
EVTDESC_revivalist_2;The man is brought before you. "Abdullah al-Shaykhi," he introduces himself, before expressing his thanks to you for saving him. He offers his services to you - he says he was part of a merchant's guild from the Old World, and he says he is educated in classical Islamic thought.;;;;;;;;;;;;;x
EVTOPTA_revivalist_2;Welcome to my court!;;;;;;;;;;;;;x
EVTOPTB_revivalist_2;I have no need of him.;;;;;;;;;;;;;x
TXT_EVTOPTB_revivalist_2;Abdullah leaves your court and begins wandering your realm...;;;;;;;;;;;;;x
EVTDESC_revivalist_3;You walk into your council chambers for your daily meeting, but instead of councilors, you find scholars of all variety, with Abdullah chairing the meeting. The discussion silences as you enter, and Abdullah explains, "We're discussing matters related to the faith, my liege..." You allow them to carry on.;;;;;;;;;;;;;x
EVTOPTA_revivalist_3;Strange...;;;;;;;;;;;;;x
TXT_EVTOPTA_revivalist_3;You leave them to their business.;;;;;;;;;;;;;x
EVTDESC_revivalist_4;During a council meeting, your guard takes you aside, and he informs you of his suspicions related to Abdullah. He claims that the supposed cargo of the "merchant" ship carried no merchandise, but weapons and armor instead!;;;;;;;;;;;;;x
EVTOPTA_revivalist_4;Watch him closely. If you have just cause, arrest him.;;;;;;;;;;;;;x
TXT_EVTOPTA_revivalist_4;Security around the capital is tightened.;;;;;;;;;;;;;x
EVTOPTB_revivalist_4;I am sure it is nothing.;;;;;;;;;;;;;x
TXT_EVTOPTB_revivalist_4;You dismiss the report.;;;;;;;;;;;;;x
EVTOPTC_revivalist_4;Execute him!;;;;;;;;;;;;;x
TXT_EVTOPTC_revivalist_4;Abdullah proclaims himself a heretic martyr before he is killed.;;;;;;;;;;;;;x
EVTDESC_revivalist_5;You and some of your court are discussing religious affairs when Abdullah walks in. He explains a theory about the nature of the world, one that is believed widely in the Maghreb. "The Great Regression is not a test, but a punishment!" He argues that the state of the world angered the Almighty, and He crushed the old order to make way for purification.;;;;;;;;;;;;;x
EVTOPTA_revivalist_5;Tell us more, Abdullah.;;;;;;;;;;;;;x
TXT_EVTOPTA_revivalist_5;Abdullah continues explaining his doctrine.;;;;;;;;;;;;;x
EVTDESC_revivalist_6;Abdullah continues on, narrating stories for hours on end. He extolls the bravery of the early Muslims - those whom he calls "rightfully guided" - and speaks of their conquests and bravery. He finishes his story by directly looking at you, and saying: "My [Root.GetTitle], embrace their tradition!";;;;;;;;;;;;;x
EVTOPTA_revivalist_6;Delightful, Abdullah!;;;;;;;;;;;;;x
TXT_EVTOPTA_revivalist_6;You marvel at Abdullah's wisdom.;;;;;;;;;;;;;x
EVTDESC_revivalist_7;You are in your chambers one night when Abdullah requests to speak with you. He shares with you his ambition to spread the true faith to the nonbelievers around you, in an attempt to provoke a revival of Islam in these lands. He requests your support, but Abdullah makes it clear that he will pursue his goal no matter your response.;;;;;;;;;;;;;x
EVTOPTA_revivalist_7;You have my official support.;;;;;;;;;;;;;x
EVTOPTB_revivalist_7;I cannot officially support your goal, but go with my blessing.;;;;;;;;;;;;;x
TXT_EVTOPTB_revivalist_7;Abdullah begins preaching in the streets.;;;;;;;;;;;;;x
EVTOPTC_revivalist_7;Absolutely not.;;;;;;;;;;;;;x
TXT_EVTOPTC_revivalist_7;You banish Abdullah from your lands.;;;;;;;;;;;;;x
EVTDESC_revivalist_8;Reports reach you of Abdullah's efforts in preaching. Supposedly, he has gained numerous followers. Some of these followers have gathered themselves into an armed group in order to protect "the Revival", as Abdullah calls his movement. These "Ikhwan" have recently seized a trading post near your realm, and are applying strict laws on the local populace in your name...;;;;;;;;;;;;;x
EVTOPTA_revivalist_8;Interesting...;;;;;;;;;;;;;x
EVTOPTB_revivalist_8;Concerning...;;;;;;;;;;;;;x
EVTTITLE_revivalist_9;Messenger Of The Revival;;;;;;;;;;;;;x
EVTDESC_revivalist_9;You are conducting affairs related to your court when Abdullah suddenly enters, flanked by armed men. "Oh people of the revealed Truth! We have our duty to follow and obey the will of God - I tell you now that the Great Regression is a punishment which can only be lifted with the cleansing of this world in his name!" He then addresses you specifically. "[Root.GetBestName], I offer myself and my followers to your name, if you agree to take the cause of the Great Revival upon yourself. However, your refusal to spread the cause of God will force me to consider you as one of the innovators who must be punished. God is always with the faithful!", he says, before drawing a sword and burying it into the stomach of one of the merchant's - a banker - in your court. The court sits in stunned silence, and all eyes turn to you for your response.;;;;;;;;;;;;;x
EVTOPTA_revivalist_9;There can be no victory except through God, and He is surely with us.;;;;;;;;;;;;;x
EVTOPTB_revivalist_9;Leave my court at once, you munafiq.;;;;;;;;;;;;;x
EVTOPTC_revivalist_9;Guards... execute this heretic at once.;;;;;;;;;;;;;x
EVTTITLE_revivalist_10;The Rise of Revivalism;;;;;;;;;;;;;x
EVTDESCA_revivalist_10;Abdullah and his entourage all give bayah to you as the sovereign of the realm, and proclaim that you are the new Caliph, leader of the entire Muslim world. Abdullah explains that, as Caliph, you have a duty to spread the Revival and its message across the four corners of the world. Only by cleansing the world of sin can all prosper again!;;;;;;;;;;;;;x
EVTDESCB_revivalist_10;The wise hafiz Abdullah, a stranger from Morocco, has made the Islamic revival reach heretofore unimaginable heights. The ruler of [From.PrimaryTitle.GetName], [From.GetFirstNameWithDynasty], has adopted the Revivalist philosophy and been proclaimed Caliph. Allah willing, the entire world will soon be cleansed of sin!;;;;;;;;;;;;;x
EVTDESCC_revivalist_10;Strange news has reached you from [From.PrimaryTitle.GetName]. The ruler of that realm, [From.GetFirstNameWithDynasty], has fallen under the influence of a preacher from the Old World and declared himself Caliph. This is, of course, an indirect attack on your own legitimacy as [Root.GetTitle]. Many in your court fear that the armies of the new Caliph may arrive in your realm to enforce his claim...;;;;;;;;;;;;;x
EVTDESCD_revivalist_10;Strange news has reached you from [From.PrimaryTitle.GetName]. The ruler of that realm, [From.GetFirstNameWithDynasty], has evidently adopted a strange new form of Islam. What's more, he now claims to be the rightful ruler of the entire Muslim world. Many in your court are fearful that he may soon begin wars of expansion...;;;;;;;;;;;;;x
EVTOPTA_revivalist_10;Allahu Akbar!;;;;;;;;;;;;;x
EVTOPTB_revivalist_10;Allahu Akbar!;;;;;;;;;;;;;x
EVTOPTC_revivalist_10;Terrifying!;;;;;;;;;;;;;x
EVTOPTD_revivalist_10;Bah, more infidel infighting!;;;;;;;;;;;;;x
EVTDESC_revivalist_12;Angered at your conduct and treatment, Abdullah and his followers have begun organized revolts against you, claiming you are "the Pharaoh of this age". With cries of faith and valor, they have seized many arms, and already many have perished!;;;;;;;;;;;;;x
EVTOPTA_revivalist_12;We will crush these heretics!;;;;;;;;;;;;;x
EVTOPTA_revivalist_12;You go to war against Abdullah.;;;;;;;;;;;;;x
EVTDESC_revivalist_13;Many of Abdullah's followers have reacted to news of his execution by taking up arms against you, demanding your downfall and death for your transgression. Although they are disorganized, they have brought many into the Revivalist fold, and tensions are building in your realm...;;;;;;;;;;;;;x
EVTOPTA_revivalist_13;We will put down these rebels.;;;;;;;;;;;;;x
TXT_EVTOPTA_revivalist_13;Your realm is wracked with heresy.;;;;;;;;;;;;;x
hosay_real_start;The Hosay festival begins.;;;;;;;;;;;;;x
hosay_swordfight_injury;You are injured.;;;;;;;;;;;;;x
