form_the_empire_state_tooltip_2;If the Duchy of Raritan and the Duchy South Jersey are completely controlled and the Kingdom of Jersey is under our control (or doesn't exist), then the Kingdom of Jersey becomes their de-jure liege.\n;;;;;;;;;;;;;x
form_the_empire_state_tooltip_3;If the Duchy of Niagra is completely controlled, then the Kingdom of Hudsonia becomes its de jure liege.;;;;;;;;;;;;;x

form_keystone_tooltip_1;If the Duchy of Niagra is completely controlled, then the Kingdom of Keystone becomes its de jure liege.;;;;;;;;;;;;;x

vassalize_knights_of_columbus;Vassalize the Knights of Columbus;;;;;;;;;;;;;x
vassalize_knights_of_columbus_desc;As the Ruler of the Empire State, it is within my power to vassalize the powerful Knights of Columbus.;;;;;;;;;;;;;x

vassalize_shomrim;Vassalize the Shomrim;;;;;;;;;;;;;x
vassalize_shomrim_desc;As the Keyser of the Empire State, it is within my power to vassalize the powerful Shomrim.;;;;;;;;;;;;;x

form_keystone;Form the Kingdom of Keystone;;;;;;;;;;;;;x
form_keystone_desc;Since the fall of Old America, the ancient land of Pennsylvania has been divided between the Deitsch, the Americanists, and the Rust Cultists. We have reunited the lands of antediluvian Pennsylvania under one banner, so now we may become the true successor to the Keystone state!;;;;;;;;;;;;;x

vassalize_lebanon_brethren;Vassalize the Lebanon Brethren;;;;;;;;;;;;;x
vassalize_lebanon_brethren_desc;As the ruler of Keystone, it is within my power to vassalize the powerful Lebanon Brethren.;;;;;;;;;;;;;x

adopt_californian_imperialism;Adopt Californian Imperialism;;;;;;;;;;;;;x
adopt_californian_imperialism_desc;We must never allow the Emperor to become a mere figurehead again. Perhaps the solution lies in reforming our system of government...;;;;;;;;;;;;;x
EVTNAME_cali_imperialism_adopted;Bureaucratic Reforms Enacted;;;;;;;;;;;;;x
EVTDESC_cali_imperialism_adopted;The restored Celestial Emperor of California has announced that a wide range of sweeping bureaucratic reforms are to be enacted throughout the Empire. These reforms are designed to give the emperor more power over his vassals, which will hopefully ensure that the Celestial Emperor will never again become a mere figurehead. \nLong Live the Emperor!;;;;;;;;;;;;;x
EVTOPT_cali_imperialism_emperor;Excellent!;;;;;;;;;;;;;x
EVTOPT_cali_imperialism_vassal;Long live the Emperor...;;;;;;;;;;;;;x

EVTNAME_restore_america;America Restored!;;;;;;;;;;;;;x
EVTDESC_restore_america_desc;Centuries ago, Old America was the most powerful and prosperous empire the world had ever seen. Its domain stretched from Boston to San Francisco, and it attracted people from all over the world to its shores. However, a calamity struck down and destroyed Old America, ushering in a dark age age of strife and chaos. Many believed that America was lost forever. \n[Root.GetTitledFirstName] has proven them wrong. [Root.GetSubjectPronounCap] has united the core of the imperial lands under a single banner, and [Root.GetHerHis] realm is now recognized as the only true successor to the legacy of America. \nAlthough there is still territory left to annex and wars that have not yet been won, one thing is certain - America has been reborn.;;;;;;;;;;;;;x
EVTOPT_america_emperor;My fellow Americans...;;;;;;;;;;;;;x
EVTOPT_america_emperor_coreligionist;Hail to the Chief!;;;;;;;;;;;;;x
EVTOPT_america_emperor_infidel;Not my President!;;;;;;;;;;;;;x
EVTOPT_america_emperor_dixie;Damn Yankees!;;;;;;;;;;;;;x

restore_presidency;Restore the Presidency;;;;;;;;;;;;;x
restore_presidency_desc;The title of President of the United States has become defunct, for one reason or another. Now that you control the ancient capital of Old America, it is possible for you to claim the title of President for yourself.;;;;;;;;;;;;;x
EVTNAME_presidency_restored;The Presidency Restored!;;;;;;;;;;;;;x
EVTDESC_presidency_restored;The title of President of the United States, previously rendered defunct, has been revived. [Root.GetTitledFirstName] has declared themselves to be the new President of the United States, and [Root.GetHerHis] claim has been eagerly accepted by the Americanist faithful. May the Founders bless America!;;;;;;;;;;;;;x
EVTOPTA_presidency_restored;I do solemnly swear...;;;;;;;;;;;;;x
EVTOPTB_presidency_restored;Hail to the Chief!;;;;;;;;;;;;;x

EVTDESC_melting_pot_1;For as long as have ruled here, we Brits have entrusted the raising of our children to Yankee nursemaids. Our first words would not be British but Yankee. As we grew up we learned to speak a tongue that was neither one nor the other. Now is this time to make this tongue our own so we may all communicate.;;;;;;;;;x
EVTOPTA_melting_pot_1;Yes let us be one with our serfs;Oui, ne faisons qu'un avec nos serfsÂ !;Jawohl, lasst uns eins mit unseren Leibeigenen sein;;SÃ­, seamos uno con nuestros vasallos;;;;;;;;;x
EVTDESC_melting_pot_2;Around our lands more people are using this New English language and I find this is a perfect means for a British overlord to get his Yankee serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of a more efficient realm.;;;;;;;;;x
EVTOPTA_melting_pot_2;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESC_melting_pot_3;Although every civilized man knows that British is the true language of communication, this New English language does have a certain functionality. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;;;;;;;;;x
EVTOPTA_melting_pot_3;A most useful development;Une Ã©volution trÃ¨s utile.;Eine hÃ¶chst nÃ¼tzliche Entwicklung;;Un avance muy Ãºtil;;;;;;;;;x
EVTDESC_melting_pot_4;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm.;Je rÃ©flÃ©chissais Ã  une affaire importante lorsque j'ai eu une idÃ©e Ã©tonnante. Pour renforcer mon Royaume, je dois convertir mes vassaux Ã  ma faÃ§on de penser. Cela passe par la communication. Si je parviens Ã  leur faire adopter mon mode de communication, mon Royaume fonctionnera beaucoup mieux.;Beim Nachdenken Ã¼ber ein wichtiges GeschÃ¤ft kam ich zu einer erstaunlichen Einsicht: Zur StÃ¤rkung meines Reichs muss ich meine Vasallen von meiner Denkweise Ã¼berzeugen, und dazu gehÃ¶rt auch die Kommunikation. Wenn ich es schaffen kÃ¶nnte, dass alle wie ich kommunizieren, so wÃ¤re mein Reich viel einfacher zu regieren.;;Estaba ocupado con asuntos importantes cuando tuve una sÃºbita revelaciÃ³n. Para reforzar mi reino debo lograr que mis vasallos compartan mi forma de pensar. Eso implica comunicaciÃ³n. Si logro que se comuniquen como yo mi reino funcionarÃ¡ mucho mejor.;;;;;;;;;x
EVTOPTA_melting_pot_4;Sometimes I even surprise myself;Parfois, je m'Ã©tonne moi-mÃªme.;Manchmal Ã¼berrasche ich mich selbst;;A veces me sorprendo a mÃ­ mismo;;;;;;;;;x
EVTDESC_melting_pot_5;My liege has persuaded me to embrace this notion of New Englishness that is sweeping the realm.;;;;;;;;;x
EVTOPTA_melting_pot_5;Anyone want some apple pie?;;;;;;;;;x

convert_to_carpetbagger;Embrace Carpetbagger Culture;;;;;;;;;x
convert_to_carpetbagger_desc;The ancestral tongue is spoken by ever fewer of our people, yet the old ways are not forgotten. We are something new - they call us 'Carpetbaggers'.;;;;;;;;;x
EVTDESC_melting_pot_6;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Yankee culture. They have begun to refer to themselves as Carpetbaggers.;;;;;;;;;x
EVTOPTA_melting_pot_6;What will they think of next, I wonder?;;;;;;;;;x
EVTOPTB_melting_pot_6;Welcome into the fold, my Carpetbagger brothers and sisters!;;;;;;;;;x

convert_to_yanquito;Embrace Yanquito Culture;;;;;;;;;x
convert_to_yanquito_desc;The ancestral tongue is spoken by ever fewer of our people, yet the old ways are not forgotten. We are something new - they call us 'Yanquitos'.;;;;;;;;;x
EVTDESC_melting_pot_7;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of American culture. They have begun to refer to themselves as Yanquitos.;;;;;;;;;x
EVTOPTA_melting_pot_7;What will they think of next, I wonder?;;;;;;;;;x
EVTOPTB_melting_pot_7;Welcome into the fold, my Yanquito brothers and sisters!;;;;;;;;;x

convert_to_nuyorican;Embrace Nuyorican Culture;;;;;;;;;x
convert_to_nuyorican_desc;Although we have retained the ancestral tongue, we are adopting more and more customs from the local population We are something new - they call us 'Nuyoricans'.;;;;;;;;;x
EVTDESC_melting_pot_8;The people of [Root.GetName] have developed their language and customs to a point where they may now be considered part of a distinct branch of Boricua culture. They have begun to refer to themselves as Nuyoricans.;;;;;;;;;x
EVTOPTA_melting_pot_8;What will they think of next, I wonder?;;;;;;;;;x
EVTOPTB_melting_pot_8;Welcome into the fold, my Nuyorican brothers and sisters!;;;;;;;;;x

EVTDESC_occult_choose_sect;You have reached adulthood, but you have not yet dedicated yourself to one of the three major schools of occult lore. Which school will you choose?;;;;;;;;;;;;;x
EVTOPT_occult_mason;I choose masonic lore.;;;;;;;;;;;;;x
EVTOPT_occult_oldones;I choose eldritch lore.;;;;;;;;;;;;;x
EVTOPT_occult_pact;I choose diabolical lore.;;;;;;;;;;;;;x

form_new_france;Form Nouvelle-France;;;;;;;;;;;;;x
form_new_france_desc;Centuries before the event, a great empire existed west of the Mississippi, known as Nouvelle-France. Now that the lower Mississippi River basin been united under a Francophone banner, we can reclaim the mantle of Nouvelle-France.;;;;;;;;;;;;;x

vassalize_palace_guard;Vassalize the Palace Guard;;;;;;;;;;;;;x
vassalize_palace_guard_desc;With Mexico restored, the Palace Guard would willingly serve a sufficiently wealthy and pious Emperor.;;;;;;;;;;;;;x

make_washington_capital;Make Washington Capital;;;;;;;;;;;;;x
make_washington_capital_desc;The city of Washington has seen better days, but no one can deny its symbolic power. If you so wish, you may restore it as the capital of America.;La citÃ© de Rome a connu des jours meilleurs, mais personne ne peut nier son immense pouvoir symbolique. ;Die Stadt Rom hat schon bessere Tage gesehen, doch niemand kann ihre symbolische Macht leugnen. Wenn Ihr es wÃ¼nscht, kÃ¶nnt Ihr sie wieder zur Hauptstadt des Reiches auferstehen lassen.;;La ciudad de Roma ha visto dÃ­as mejores, pero nadie puede negar su poder simbÃ³lico. Si lo deseas, puedes reinstaurarla como la capital del Imperio.;;;;;;;;;x
washington_capital;Washington once more becomes the seat of imperial power.;Rome est une fois de plus la capitale du pouvoir impÃ©rial.;Rom wird einmal mehr der Sitz der kaiserlichen Macht.;;Roma vuelve a ser la sede del poder imperial.;;;;;;;;;x

mormon.1.title;Pioneer Kings;;;;;;;;;;;;;x
mormon.1.desc;Mormon Pilgrims to Zion suffer all manner of abuse and the routes are not safe. In order to protect the pilgrims and secure the holy cities for the Heavenly Father and the faithful, [Root.GetHerHis] Holiness, [Root.GetTitledName], has accepted the possibility of an outright invasion by joint Mormon forces. This signals a new era of large scale Mormon holy wars - the Expeditions.;;;;;;;;;;;;;x
mormon.1.optA;God and Liberty!;;;;;;;;;;;;;x
mormon.2.desc;Arizona - Mormonism's firm bulwark against the Atomicist infidels of the Southwest - is failing. The dire situation has convinced His Holiness, [Root.GetTitledName], to accept the possibility of an outright invasion by joint Mormon forces. This signals a new era of large scale Mormon holy wars - the Expeditions.;;;;;;;;;;;;;x
mormon.3.desc;Salt Lake City, the very seat of the President himself, has fallen to infidels. In response, the President, His Holiness, [Root.GetTitledName], has declared his intention to forge a great alliance of Mormon lords in order to reclaim the eternal city. This signals a new era of large scale Mormon holy wars - the Expeditions.;;;;;;;;;;;;;x
mormon.4.desc;The very heartlands of Mormonism are under siege by infidels! Desperate Mormon lords and ladies have persuaded His Holiness, [Root.GetTitledName], to declare his intention of forging a great and righteous alliance to expel the heathens in the name of the Angel Moroni. This signals a new era of large scale Mormon holy wars - the Expeditions.;;;;;;;;;;;;;x
CTT_MORMON_EXPEDITIONS_UNLOCKED;The Mormon Expedition Era has Begun\n;;;;;;;;;;;;;x

EVTNAME_eva.33;The Wildfire Dies Down;;;;;;;;;;;;;x
EVTDESC_eva.33;Many years have passed since the publishing of the Westphalia Treatise. The wildfire of heresy has slowly burnt out, and most of the Emperor's vassals have now pledged to remain loyal to both the Emperor and his faith. The darkest days of the Reformation seem to have passed, and peace has begun to return to the Holy Columbian Confederacy.;;;;;;;;;;;;;x
EVTOPTA_eva.33;As it should be.;;;;;;;;;;;;;x
EVTOPTB_eva.33;Praise the Lord!;;;;;;;;;;;;;x
EVTOPTC_eva.33;Cowards, the lot of them!;;;;;;;;;;;;;x
EVTOPTD_eva.33;Have they finally stopped their bickering?;;;;;;;;;;;;;x

TITLE_collapse;Collapse!;;;;;;;;;;;;;x
EVTDESC_collapse;The empire of [From.GetBestName] is no more. After losing much of his predecessor's lands, the world no longer recognizes [From.GetFirstName]'s claim to imperial glory. The most powerful among [From.GetHerHis] nobles have already declared their independence.;;;;;;;;;;;;;x
RUIN_generic;And so it was...;;;;;;;;;;;;;x

TITLE_collapse_CARIBBEAN;Disintegration of the Caribbean Empire;;;;;;;;;;;;;x
EVTDESC_collapse_CARIBBEAN;The dream of a united Caribbean is over. When Marchioness Portia brought the lords and ladies of the islands under one banner, many believed it to be the start of a new era. \n Culture and sciences bloomed, while piracy declined and the imperial coffers were filled with treasure. With a strong and just empress, nothing could threaten the people of the Caribbean. Now, those days of stability are nothing but a distant memory. The rulers of the Caribbean have renounced their vows of loyalty, and the new emperor is not recognized beyond his own lands. \n The world is watching, as a fallen empire is ripe for conquest.;;;;;;;;;;;;;x
RUIN_CARIBBEAN_NORM;I sense an opportunity...;;;;;;;;;;;;;x
RUIN_CARIBBEAN_EMP;What will I do now?;;;;;;;;;;;;;x

embrace_mutazila;Embrace the Twelve Tribes Mansion;;;;;;;;;;;;;x
embrace_mutazila_desc;You embrace the Twelve Tribes of Israel, a Rastafarian school of theology that emphasizes placing emphasis on equality and the connections between Rasta, Christianity, and Judaism. This will benefit research, but members of the opposing Bobo Ashanti mansion will disapprove.;;;;;;;;;;;;;x
embrace_ashari;Embrace the Bobo Ashanti Mansion;;;;;;;;;;;;;x
embrace_ashari_desc;You embrace Bobo Ashanti, a Rastafarian school of theology that emphasizes tradition, ritual, and the uniqueness of the Rasta faith. This will increase your piety, but members of the opposing Twelve Tribes school will disapprove.;;;;;;;;;;;;;x

EVTNAME_MNM_9815;The Bell of Batoche;;;;;;;;;;;;;x
EVTDESC_MNM_9815;At long last, [relic_hunter.GetTitledFirstName] has come home from [relic_hunter.GetHerHis] quest to find a rare artifact. Bearing a large silver bell, your [relic_hunter.GetJobTitle] appears before you and, bowing, motions towards it. 'My [Root.GetLordLady], I have searched far and wide, and have found you the Bell of Batoche!'\n\nExamining the bell to sate your curiosity, you indeed find a small inscription reading "Vital-Justin Grandin, évêque de St. Albert." Although this bell was thought to be lost forever, it has once again found its way into the hands of its rightful owners. And so long as it remains here, it will be sure to improve your co-religionists' disposition towards you.\n\nSeemingly expecting for you to speak, [relic_hunter.GetFirstName] waits patiently before you.;;;;;;;;;;;;;x
EVTNAME_MNM_9816;The Stone of Golgotha;;;;;;;;;;;;;x
EVTDESC_MNM_9816;Followed by one of [relic_hunter.GetHerHis] men, who struggles to carry a large stone, [relic_hunter.GetTitledFirstName] returns from [relic_hunter.GetHerHis] long search. With a solemn look, [relic_hunter.GetSheHe] gives a sign for the man to set down the stone.\n\n'This is no ordinary stone, my [Root.GetLordLady]. I believe this is the actual stone upon which Christ himself was crucified.' Running your fingers over the surface, you come to agree with his assessment. You can even spot a few dark stains on its surface.\n\nYou start to think that [relic_hunter.GetFirstName]'s expression would change if you gave [relic_hunter.GetHerHim] a reward..;;;;;;;;;;;;;x
EVTDESC_MNM_9807;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has returned from their long journey, bringing with them a carefully wrapped silver box. [relic_hunter.GetSheHeCap] tenderly unwraps the box and opens it to show a small piece of ancient wood within. It is a piece of the True Cross, [relic_hunter.GetSheHe] explains!;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] est revenu[relic_hunter.GetNoneE] de son long voyage, apportant avec [relic_hunter.GetLuiElle] une boite en argent soigneusement enveloppée. [relic_hunter.GetIlElleCap] ouvre la boite pour en sortir un vieux et petit morceau de bois. « C'est un morceau de la vraie croix », explique-t-[relic_hunter.GetIlElle] !;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] ist von einer langen Reise zurückgekehrt und hat ein sorgfältig eingewickeltes silbernes Kästchen bei sich. [relic_hunter.GetSheHeCap] öffnet es vorsichtig und ein kleines, uraltes Holzstück kommt zum Vorschein. [relic_hunter.GetSheHeCap] erklärt, das sei ein Splitter des Heiligen Kreuzes!;;[relic_hunter.GetFirstName] ha vuelto de su largo viaje con un caja de plata envuelta meticulosamente. La ha abierto lentamente y contenía un viejo trozo de madera. Ha explicado que es un fragmento de la santa cruz.;;;;;;;;;x
EVTDESC_MNM_9808;[relic_hunter.GetTitledFirstName] has returned carrying a large tome. Peering inside, I can spot some familiar words, and my [relic_hunter.GetJobTitle] declares that this is none other than a genuine Gutenberg Bible!;;;;;;;;;;;;;x
EVTNAME_MNM_9618;The Constitution;;;;;;;;;;;;;x
EVTDESC_MNM_9618;At long last, [relic_hunter.GetTitledFirstName] has come home from [relic_hunter.GetHerHis] quest to find a rare artifact. Carefully holding a leather box, your [relic_hunter.GetJobTitle] appears before you and, bowing, opens it in front of you it. 'My [Root.GetLordLady], I have searched for many moons, and I have found you the Constitution of the United States!'\n\nExamining the parchment before you with excitement, you find that the text, although illegible, is unmistakably in the Founders' hand. As you blink rapidly, you remember the stories of the Constitution being destroyed in the Event... evidently, those stories were false. Once others hear of this discovery, you will surely be known until the end of time as a true American.\n\nSeemingly expecting for you to speak, [relic_hunter.GetFirstName] waits patiently before you.;;;;;;;;;;;;;x
EVTNAME_MNM_9617;Betsy Ross's Flag;;;;;;;;;;;;;x
EVTDESC_MNM_9821;[relic_hunter.GetTitledFirstName] comes before you, proudly carrying a large, inspiring banner. [relic_hunter.GetSheHeCap] does not need to speak for you to recognize it, for it has all the necessary signs allowing you to readily identify it as Betsy Ross's American Flag.\n\nWith it, you will not only be an inspiration to the men under your command, but also to the Americanist world as a whole. Holding it in your hands, you feel the connection to the Founders, and you know that your men will fight like eagles wherever it is seen.\n\nAs draw your gaze away from it, you see your [relic_hunter.GetJobTitle] is still standing there, waiting...;;;;;;;;;;;;;x
EVTDESC_MNM_9619;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a life-sized portrait. [relic_hunter.GetSheHeCap] ensures me that it depicts an ancient President, and that therefore it is most prestigious to possess it.;;;;;;;;;;;;;x
EVTDESC_MNM_9620;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a small iron box, containing a pair of curious-looking false teeth. [relic_hunter.GetSheHeCap] informs me that they are the teeth of Washington himself, and that they were quite difficult to acquire.;;;;;;;;;;;;;x
EVTNAME_MNM_9622;The Platinum Chip;;;;;;;;;;;;;x
EVTDESC_MNM_9622;At long last, [relic_hunter.GetTitledFirstName] has come home from [relic_hunter.GetHerHis] quest to find a powerful artifact. [relic_hunter.GetSheHeCap] reaches in [relic_hunter.GetHerHis] satchel and produces a small poker chip, which [relic_hunter.GetSheHe] hands to you.\n\n'This poker chip is composed entirely of platinum,' your [relic_hunter.GetJobTitle] says, 'and, if used in a game of chance, its owner shall never lose.' The significance of this find sinks in as you hold the chip and listen to your [relic_hunter.GetJobTitle]'s words... If this chip truly is the Platinum Chip, then you will never again lose a gamble, whether that gamble involves coins, lives, or power...\n\nAfter a short while you realize [relic_hunter.GetFirstName] is still waiting...;;;;;;;;;;;;;x
EVTDESC_MNM_9623;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] a remarkable find! It is a genuine treasury bond, issued by the Holy Mint itself long before the Event that struck down America! This small piece of paper has within it the power of thousands, nay, tens of thousands of holy dollars.;;;;;;;;;;;;;x
EVTDESC_MNM_9624;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a codex full of coins. [relic_hunter.GetSheHeCap] informs me that each of those coins are incredibly old and rare, and that this codex is therefore worth far more than one might assume at first glance.;;;;;;;;;;;;;x
EVTNAME_MNM_9625;The Divine Egg;;;;;;;;;;;;;x
EVTDESC_MNM_9625;Having returned from [relic_hunter.GetHerHis] artifact hunt, [relic_hunter.GetTitledFirstName] bears a large iron egg emblazoned with the holy trefoil.\n\n'This is a divine egg, laid by Atomos himself in the days before the apocalypse', your [relic_hunter.GetJobTitle] says as you inspect the beautiful object. 'It must be, for it matches all depictions we have of such eggs.' Not only will the Atomicist world now surely look up to you, but you can henceforth threaten your enemies with the power of Atomos himself!\n\nYour [relic_hunter.GetFirstName] waits as you gaze at the egg, clearly expecting a reward...;;;;;;;;;;;;;x
EVTNAME_MNM_9626;The Demon Core;;;;;;;;;;;;;x
EVTDESC_MNM_9626;Having returned from [relic_hunter.GetHerHis] artifact hunt, [relic_hunter.GetTitledFirstName] slowly and carefully carries a series of metal blocks stacked on top of each other. Trembling slightly, [relic_hunter.GetTitledFirstName] sets it down in a corner of the room before coming forward to speak with you.\n\n'That... that is the demon core.', your [relic_hunter.GetJobTitle] blurts out in fear. 'I know it is. I have seen it in action. I have met those affected by it. I... I apologize, but I had nothing else to bring...' Although the demon core is feared by Atomicists everywhere for its propensity to curse those it comes in contact with, you hope that you, at least, will remain safe form its effects.\n\n[relic_hunter.GetFirstName] stares at you, waiting for you to speak...;;;;;;;;;;;;;x
EVTDESC_MNM_9827;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] a small box, within which lies an odd yellow substance. My [relic_hunter.GetJobTitle] ensures me that this is an ancient isotope used by our forefathers to harness the power of the Atom! This will surely improve my standing in the Atomicist world.;;;;;;;;;;;;;x
EVTDESC_MNM_9628;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] a strange-looking device that emits a crackling sound. My [relic_hunter.GetJobTitle] ensures me that this is a Geiger counter, used by our forefathers to detect the presence of the Holy Atom! This will surely aid me in my religious duties.;;;;;;;;;;;;;x
EVTDESC_MNM_9629;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] an ordinary-looking pre-Event timekeeping device. However, my [relic_hunter.GetJobTitle] assures me that this watch is imbued with the power of the Holy Atom, and is capable of emitting light in the dark. If true, this would be a highly useful item.;;;;;;;;;;;;;x
EVTNAME_MNM_9630;Chest of Booty;;;;;;;;;;;;;x
EVTDESC_MNM_9630;At long last, [relic_hunter.GetTitledFirstName] has come home from [relic_hunter.GetHerHis] quest to find some valuable booty. Carrying a large wooden chest, your [relic_hunter.GetJobTitle] appears before you and offers it to you. 'Aaargh, my [Root.GetLordLady]. I have sailed across the seven seas, and have found you a bounty worthy of Neptune himself!'\n\nOpening the chest to sate your curiosity, you are blinded by the light coming from within, by riches beyond your wildest dreams. Properly protected from the elements, this chest has evaded discovery from greedy pirates for centuries... until now. Once news of this find spreads, you are sure that someone will compose a sea shanty about it.\n\nSeemingly expecting for you to speak, [relic_hunter.GetFirstName] waits patiently before you.;;;;;;;;;;;;;x
EVTDESC_MNM_9631;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] a piece of parchment. My [relic_hunter.GetJobTitle] ensures me that this is in fact an ancient map written by a long-dead pirate to mark the spot where he buried his treasure! If only you knew where it was telling you to go...;;;;;;;;;;;;;x
EVTDESC_MNM_9632;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has returned from their long journey, bringing with them a carefully wrapped silver box. [relic_hunter.GetSheHeCap] tenderly unwraps the box and opens it to show a small piece of ancient wood within. It is a piece of Queen Anne's Revenge, [relic_hunter.GetSheHe] explains!;;;;;;;;;;;;;x
EVTDESC_MNM_9633;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a small glass reliquary. Inside, one can clearly see a single hair, which my [relic_hunter.GetJobTitle] claims is a hair from the beard of Blackbeard, himself!;;;;;;;;;;;;;x
EVTNAME_MNM_9634;The Maltese Falcon;;;;;;;;;;;;;x
EVTDESC_MNM_9634;[relic_hunter.GetTitledFirstName] returns from [relic_hunter.GetHerHis] search, followed by two men who carry a heavy, ornate gold box, which they place on the floor before you. Bowing, your [relic_hunter.GetJobTitle] proclaims: 'My search is concluded. I have brought home with me the Maltese Falcon – a gift from the Knight Templars to the Pope.'\n\nOpening the box, you find the Falcon wrapped in several layers of richly-decorated cloth. The Falcon itself is a beautiful statuette made of gold and studded with gems, sure to increase your standing in this world.\n\nPleased, your [relic_hunter.GetJobTitle] waits for you to speak...;;;;;;;;;;;;;x
EVTNAME_MNM_9635;The Sword of the Emperor;;;;;;;;;;;;;x
EVTDESC_MNM_9635;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] a beautiful sword. [relic_hunter.GetSheHeCap] has proof that it is one of Emperor Elton's swords, used in the conquest of Socal!\nNot only is it a finely-crafted blade, but it should also make men more eager to follow me in battle.\nSmiling as [relic_hunter.GetSheHe] sees the realization of the sword's significance creep onto your face, [relic_hunter.GetFirstName] waits patiently for you to speak.;;;;;;;;;;;;;x
EVTDESC_MNM_9636;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] a finely-crafted idol. My [relic_hunter.GetJobTitle] informs me that this idol depicts the deity America Kokudo Kunitama-no-Kami, the holy protector of the North American continent! This will surely improve my standing throughout the Pacific coast.;;;;;;;;;;;;;x
EVTDESC_MNM_9637;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] a small ruby slipper. My [relic_hunter.GetJobTitle] doesn't even bother to speak - the item needs no introduction. It is one of the famed Ruby Slippers, capable of supernaturally transporting its owner to wherever their home is! This will surely improve my standing throughout the Empire of California.;;;;;;;;;;;;;x
EVTNAME_MNM_9638;The Heart of the Oasis;;;;;;;;;;;;;x
EVTDESC_MNM_9810;[relic_hunter.GetTitledFirstName] has returned, bearing a bizarre-looking object. Holding it delicately, and clearly treating the artifact with devout respect, your [relic_hunter.GetJobTitle] hands it to you. 'I have found you the Heart of the Oasis, capable of healing any injury and curing any illness.'\n\nIndeed, once you hold it is not hard to recognize it for the remarkable object that it is. Created by Gaia Herself during her first Reckoning, she who holds it is sure to have her favor!\n\nSmiling as [relic_hunter.GetSheHe] sees the realization of the artifact's potential energy creep onto your face, [relic_hunter.GetFirstName] waits patiently for you to speak.;;;;;;;;;;;;;x
EVTNAME_MNM_9639;The Core of Methuselah;;;;;;;;;;;;;x
EVTDESC_MNM_9639;[relic_hunter.GetTitledFirstName] has returned, bearing an ordinary-looking piece of wood. Holding it delicately, and clearly treating the simple object with devout respect, your [relic_hunter.GetJobTitle] hands it to you. 'I have found you the core of Methuselah, the oldest living thing on Gaia's green earth.'\n\nIndeed, once you hold it is clear that this piece of wood is anything but ordinary. Surviving Gaia's Reckoning by her grace, the tree Methuselah was the oldest living thing on the planet even before the Event!\n\nSmiling as [relic_hunter.GetSheHe] sees the realization of the object's ancient history creep onto your face, [relic_hunter.GetFirstName] waits patiently for you to speak.;;;;;;;;;;;;;x
EVTDESC_MNM_9640;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] an intriguing piece of clothing. My [relic_hunter.GetJobTitle] gives me a seemingly-ordinary crown of flowers, which [relic_hunter.GetSheHe] claims has lasted for ages and has never so much as wilted!;;;;;;;;;;;;;x
EVTDESC_MNM_9641;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] a small, ornate metal box. Within it lies an old piece of wood with strange markings etched on it... Surely this must be the core an an ancient redwood tree!;;;;;;;;;;;;;x
