#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

###########Rules###########
REL_PENTARCHS_NON_ORTHODOX_DESC;The Ecumenical Council Seats were for the original five bishops of the Evangelical Convention. Their authority as Patriarchs over their respective ancient sees is still recognized within the $RELIGION$ church.;Les Pentarques étaient à l'origine les cinq Patriarches de l'Eglise Chrétienne. Leur autorité en tant que Patriarches Autocéphales sur leurs églises respectives est toujours reconnue par l'église $RELIGION$ church.;Die Pentarchie waren die fünf Patriarchate der frühchristlichen Kirche. Ihre Authorität innerhalb ihrer Stammsitze ist innerhalb der $RELIGION$en Kirche noch immer anerkannt.;;Los Pentarcas fueron los cinco Patriarcas originales del Cristianismo. Su autoridad como Patriarcas autocéfalos sobre sus antiguas sedes es todavía reconocida por la religión $RELIGION$.;;;;;;;;;x
PENTARCH_DESC;There is currently no $RELIGION$ Bishop of §Y$TITLE$§!;Il n'y a pour l'instant aucun évêque $RELIGION$ de §Y$TITLE$§!;Derzeit gibt es keinen $RELIGION$en Bischof von §Y$TITLE$§!;;Actualmente no hay un obispo $RELIGION$ en §Y$TITLE$§!;;;;;;;;;x
HEAD_NOT_PENTARCH_DESC;$REL_HEAD$ does not currently hold §Y$TITLE$§!;$REL_HEAD$ ne détient par pour l'instant §Y$TITLE$§!;$REL_HEAD$ regiert derzeit nicht §Y$TITLE$§!;;$REL_HEAD$ no posee actualmente §Y$TITLE$§!;;;;;;;;;x
PENTARCHY_DRO;All $RELIGION$ kingdoms or empires also have their own religious heads. The Court Chaplain of such a kingdom or empire is also considered the religious head of that realm. He will always do what his liege asks of him, but only the $REL_HEAD_TITLE$ can grant the Invasion Casus Belli. Each religious head controls Excommunication within their respective realm.;;;;;;;;;;;;;x
AUTOCEPHALY_DRO;Apart from the original five members of the Evangelical convention - the reserved seats of the Ecumenical Council - all other $RELIGION$ kingdoms or empires also have their own Presiding Bishops. The Court Chaplain of such a kingdom or empire is also considered the Presiding Bishop of that realm. He will always do what his liege asks of him, but only the $REL_HEAD_TITLE$ can grant the Invasion Causus Belli. Each Presiding Bishop controls Excommunication within their respective realm.;;;;;;;;;;;;;x
COUNCIL_PRESIDENT;Council President;;;;;;;;;;;;;x
RETTYPE_GUNPOWDER;Blackpowder;;;;;;;;;;;;;x
RETTYPE_CUL_LOUISIANA;Wildmen;;;;;;;;;;;;;x
gunpowder;Gunpowder Infantry;;;;;;;;;;;;;x
emperor_deitsch;Kaiser;;;;;;;;;;;;;x
emperor_female_deitsch;Kaiserin;;;;;;;;;;;;;x
king_deitsch;Keenich;;;;;;;;;;;;;x
king_female_deitsch;Keenichn;;;;;;;;;;;;;x
emperor_yiddish;Keyser;;;;;;;;;;;;;x
emperor_female_yiddish;Keyserin;;;;;;;;;;;;;x
king_yiddish;Melech;;;;;;;;;;;;;x
king_female_yiddish;Malcah;;;;;;;;;;;;;x
legendary;Legendary;;;;;;;;;;;;;x
legendary_desc;This figure is only known through oral tradition, fragmentary Old World documentation or is simply surrounded by so much myth that no one can separate fact from fiction anymore.;;;;;;;;;;;;;x
marian_el_santo;El Santo;;;;;;;;;;;;;x
marian_el_santo_desc;This Sagrado Corazón adherent is a member of the cult of El Santo, a mystical figure from the late days of the antediluvian world. Although details are not known, legends speak of his great martial prowess.;;;;;;;;;;;;;x
marian_santa_muerte;Santa Muerte;;;;;;;;;;;;;x
marian_santa_muerte_desc;Followers of Santa Muerte are generally members of the Cult of Death, commonly known as 'Muertenos'.;;;;;;;;;;;;;x
marian_guadalupe;Our Lady of Guadalupe;;;;Nuestra Señora de Guadalupe;;;;;;;;;x
marian_guadalupe_desc;The Patroness of Lords and Protectress of the Pious, Our Lady of Guadalupe has been the most popular figure in the pantheon of el Sagrado Corazón since time immemorial.;;;;;;;;;;;;;x

MAPMODE_DUCHIES_DESC;This map mode shows all the geographical and traditional ('de jure') duchies of the Americas.;Ce mode de carte affiche tous les duchés géographiques et traditionnels (de Jure) les Amériques.;Dieser Kartenmodus zeigt alle geografischen und traditionellen (rechtmäßigen) Herzogtümer Amerika.;;Este modo de mapa muestra todos los ducados geográficos y tradicionales (de iure) de las Américas.;;;;;;;;;x
MAPMODE_KINGDOMS_DESC;This map mode shows all the geographical and traditional ('de jure') kingdoms of the Americas.;Ce mode de carte affiche tous les royaumes géographiques et traditionnels (de Jure) les Amériques.;Dieser Kartenmodus zeigt alle geografischen und traditionellen (rechtmäßigen) Königreiche Amerika.;;Este modo de mapa muestra todos los reinos geográficos y tradicionales (de iure) de las Américas.;;;;;;;;;x
ARRANGE_MARRIAGE;Arrange Marriage;Arranger un mariage;Heirat arrangieren;;Concertar matrimonio;;;;;;;;;x
ARRANGE_MARRIAGE_DESC;Arrange a marriage with one of the most eligible potential spouses in America.;Arrangez un mariage avec une des personnes les plus en vue d’Etats-unis.;Arrangiert eine Heirat mit einer der meistumworbenen unverheirateten Personen Vereinigte Staaten.;;Concierta un matrimonio con uno de los cónyuges más aptos de Estados Unidos.;;;;;;;;;x
ARRANGE_BETROTHAL;Arrange Betrothal;Arranger des fiançailles;Verlöbnis arrangieren;;Concertar esponsales;;;;;;;;;x
ARRANGE_BETROTHAL_DESC;Arrange a betrothal with one of the most eligible potential spouses in America.;Arrangez des fiançailles avec une des personnes les plus en vue d’Etats-unis.;Arrangiert ein Verlöbnis mit einer der meistumworbenen unverheirateten Personen Vereinigte Staaten.;;Concierta esponsales con uno de los cónyuges más aptos de Estados Unidos.;;;;;;;;;x
scholar;Scholar;Érudit;Gelehrter;;Erudito;;;;;;;;;x
scholar_desc;This character leads the life of a scholar, poring over books and corresponding with the finest minds of the Americas.;Ce personnage, passionné par l'Érudition, passe son temps à lire et à correspondre avec les plus grands esprits les Amériques.;Dieser Charakter lebt das Leben eines Gelehrten. Er grübelt über Büchern und korrespondiert mit den klügsten Köpfen Amerika.;;Este personaje lleva la vida de un erudito, estudiando libros y carteándose con las mejores mentes de las Américas.;;;;;;;;;x
CAMPAIGN_FUND_MORMON;Tithing Donation;;;;;;;;;;;;;x
CAMPAIGN_FUND_CARDINALS_DESC;Money given as a tithing donation will increase your influence with the church and make your candidate more likely to called as the next $RULER_TITLE$. You can freely adjust the amount until the next $RULER_TITLE$ is called, when the donation will be used.;;;;;;;;;;;;;x

###########Traits###########

sympathy_afro_syncretic;Sympathy for [afro_syncretic.GetGroupName];;;;;;;;;;;;;x
sympathy_afro_syncretic_desc;This character, though not a follower of any of the [afro_syncretic.GetGroupName] faiths, has a special sympathy and understanding for those faiths and their practitioners.;;;;;;;;;;;;;x
sympathy_american_native;Sympathy for [american_native.GetGroupName];;;;;;;;;;;;;x
sympathy_american_native_desc;This character, though not a follower of any of the [american_native.GetGroupName] faiths, has a special sympathy and understanding for those faiths and their practitioners.;;;;;;;;;;;;;x
sympathy_cult_of_saints;Sympathy for [cult_of_saints.GetGroupName];;;;;;;;;;;;;x
sympathy_cult_of_saints_desc;This character, though not a follower of any of the [cult_of_saints.GetGroupName] religions, has a special sympathy and understanding for those faiths and their practitioners.;;;;;;;;;;;;;x
sympathy_pacific;Sympathy for [pacific.GetGroupName] Religions;;;;;;;;;;;;;x
sympathy_pacific_desc;This character, though not a follower of any of the [pacific.GetGroupName] faiths, has a special sympathy and understanding for those faiths and their practitioners.;;;;;;;;;;;;;x
sympathy_latter_day_saints;Sympathy for [mormon.GetGroupName];;;;;;;;;;;;;x
sympathy_latter_day_saints_desc;This character, though not a [mormon.GetName], has a special sympathy and understanding for the [mormon.GetName] faith and its practitioners.;;;;;;;;;;;;;x
sympathy_mesoamerican_gods;Sympathy for [mesoamerican_gods.GetGroupName];;;;;;;;;;;;;x
sympathy_mesoamerican_gods_desc;This character, though not a follower of any of the [mesoamerican_gods.GetGroupName], has a special sympathy and understanding for those faiths and their practitioners.;;;;;;;;;;;;;x
sympathy_oldworld;Sympathy for [oldworld.GetGroupName];;;;;;;;;;;;;x
sympathy_oldworld_desc;This character, though not a follower of any of the [oldworld.GetGroupName] faiths, has a special sympathy and understanding for those faiths and their practicioners.;;;;;;;;;;;;;x
sympathy_pirate;Sympathy for [pirate.GetGroupName];;;;;;;;;;;;;x
sympathy_pirate_desc;This character, though not a [pirate.GetGroupName], has a special sympathy and understanding for the [brethren.GetName] faith and its practicioners.;;;;;;;;;;;;;x
sympathy_amero_syncretic;Sympathy for [amero_syncretic.GetGroupName];;;;;;;;;;;;;x
sympathy_amero_syncretic_desc;This character, though not a follower of any of the [amero_syncretic.GetGroupName] faiths, has a special sympathy and understanding for those faiths and their practitioners.;;;;;;;;;;;;;x
lore_old_ones;Lore of the Old Ones;;;;;;;;;;;;;x
lore_old_ones_desc;This character is intrigued by the legends and myths surrounding the mysterious Old Ones. They must take care not to delve too deeply, as cautionary tales involving overconfident investigators make up the bulk of the mythos!;;;;;;;;;;;;;x
lore_masons;Lore of the Masons;;;;;;;;;;;;;x
lore_masons_desc;This character follows the obscured legacy of the ancient Masons. Words and symbols of power were used to rule the world of old, and perhaps they can again.;;;;;;;;;;;;;x
lore_pact;Lore of the Pact;;;;;;;;;;;;;x
lore_pact_desc;This character is a student of the Diabolic Pact. This ancient covenant is how humanity survived the cataclysmic destruction of the world.;;;;;;;;;;;;;x
lore_old_ones_ref;Lore of the Old Ones;;;;;;;;;;;;;x
lore_old_ones_ref_desc;This character is intrigued by the legends and myths surrounding the mysterious Old Ones. They must take care not to delve too deeply, as cautionary tales involving overconfident investigators make up the bulk of the mythos!;;;;;;;;;;;;;x
lore_masons_ref;Lore of the Masons;;;;;;;;;;;;;x
lore_masons_ref_desc;This character follows the obscured legacy of the ancient Masons. Words and symbols of power were used to rule the world of old, and perhaps they can again.;;;;;;;;;;;;;x
lore_pact_ref;Lore of the Pact;;;;;;;;;;;;;x
lore_pact_ref_desc;This character is a student of the Diabolic Pact. This ancient covenant is how humanity survived the cataclysmic destruction of the world.;;;;;;;;;;;;;x
gracia_libertador;El Libertador;;;;;;;;;;;;;x
gracia_libertador_desc;This character is a member of the cult of El Libertador, patron saint of battle and righteous conflict. His militant followers use their devotion to liberate their minds from fear.;;;;;;;;;;;;;x
gracia_chirquinquira;Virgen de Chiquinquirá;;;;;;;;;;;;;x
gracia_chirquinquira_desc;The Virgin of Chiquinquirá embodies overwhelming love, divine grace, devotion, unity, and personal sacrifice.;;;;;;;;;;;;;x
gracia_dorado;El Dorado;;;;;;;;;;;;;x
gracia_dorado_desc;Adherents of the mystical cult of El Dorado associate gold with the creative power of the divine. Their rituals revolve around a figure referred to as 'the Golden King.';;;;;;;;;;;;;x
fords_striker;Ford's Striker;;;;;;;;;;;;;x
fords_striker_desc;This character has fought to defend the holy factories in the name of Father Ford.;;;;;;;;;;;;;x
sword_of_the_lamb;Sword of the Lamb;;;;;;;;;;;;;x
sword_of_the_lamb_desc;This character is one of the chosen warriors who have fought in the name of The White Lamb.;;;;;;;;;;;;;x
knight_templar;Knight Templar;;;;;;;;;;;;;x
knight_templar_desc;The Knights Templar are overwhelming, insatiable in battle, destructive, and man-slaughtering. They fight for the Occultist faith.;;;;;;;;;;;;;x
order_of_the_garter;Order of the Garter;;;;;;;;;;;;;x
order_of_the_garter_desc;This character is part of a chivalric order reserved exclusively for those who have fought for The Queen's glory.;;;;;;;;;;;;;x
bad_priest_americanist;Wicked Judge;;;;;;;;;;;;;x
bad_priest_americanist_desc;The personality and habits of this priest are very inappropriate for [GetHerHis] position. And what's worse, [GetSheHe] has been unable to hide them from public view.;La personnalité et les mœurs de ce prêtre sont très inappropriées pour quelqu'un de sa fonction. Pire encore, [GetIlElle] est incapable de commettre ses actes impies discrètement.;Die Persönlichkeit und Gewohnheiten des Priesters sind äußerst unpassend für [GetHerHis]en Stand. Auch vermag [GetSheHe] es keineswegs, seine schlechten Eigenschaften vor der Allgemeinheit zu verbergen.;;La personalidad y hábitos de este sacerdote son muy inapropiados para esta posición. Y lo peor es que no es capaz de esconderlos en público.;;;;;;;;;x
danite;Danite;;;;;;;;;;;;;x
danite_desc;This character is one of the chosen warriors who have fought in the name of the Angel Moroni.;;;;;;;;;;;;;x
jaguar_warrior;Jaguar Warrior;;;;;;;;;;;;;x
jaguar_warrior_desc;This character is one of the chosen warriors who have fought in the name of the Three Powers.;;;;;;;;;;;;;x
thunderbird_warrior;Thunderbird Warrior;;;;;;;;;;;;;x
eagle_warrior_desc;This character is one of the chosen warriors who have fought in the name of the Great Spirit.;;;;;;;;;;;;;x
raven_warrior;Raven Warrior;;;;;;;;;;;;;x
raven_warrior_desc;This character is one of the chosen warriors who have fought in the name of Xhúuyee.;;;;;;;;;;;;;x
dragon_soldier;Dragon Soldier;;;;;;;;;;;;;x
dragon_soldier_desc;This character is one of the chosen warriors who have fought in the name of the Elements.;;;;;;;;;;;;;x
twelve_tribes;Twelve Tribes of Israel;;;;;;;;;;;;;x
twelve_tribes_desc;This character is a member of the Twelve Tribes of Israel mansion, placing emphasis on equality and the connections between Rasta, Christianity, and Judaism.;;;;;;;;;;;;;x
bobo_ashanti;Bobo Ashanti;;;;;;;;;;;;;x
bobo_ashanti_desc;This character is a member of the Bobo Ashanti mansion, placing emphasis on tradition, ritual, and the uniqueness of the Rasta faith.;;;;;;;;;;;;;x
apostolic_pedro;O Magnânimo;;;;;;;;;;;;;x
apostolic_pedro_desc;This character reveres Emperor Pedro II of Brazil, otherwise known as O Magnânimo (The Magnanimous). Declared a saint by the Apostolic Church after the Event, Pedro II was famous for his bravery, humility, and diligence.;;;;;;;;;;;;;x
apostolic_aparecida;Nossa Senhora Aparecida;;;;;;;;;;;;;x
apostolic_aparecida_desc;This character reveres Our Lady of Aparecida, the traditional patroness of Brazil. Adherents of this cult tend to be highly devout, and avoid allowing elements of other faiths to influence their worship.;;;;;;;;;;;;;x
apostolic_bonfim;Nosso Senhor do Bonfim;;;;;;;;;;;;;x
apostolic_bonfim_desc;This character reveres Our Lord of the Good End, a representation of Jesus at the moment of his death on the cross. Followers of this cult are more open to religious syncretism than most other Apostolics.;;;;;;;;;;;;;x
bad_priest_mormon;Improper Priest;;;;;;;;;;;;;x
bad_priest_mormon_desc;The personality and habits of this Mormon priest are very inappropriate for [GetHerHis] position. And what's worse, [GetSheHe] has been unable to hide them from public view.;;;;;;;;;;;;;x
peyotist_leader;Buffalo-Killer;;;;;;;;;;;;;x
peyotist_leader_desc;This character possesses great ability as a rider, thundering across the plains.;;;;;;;;;;;;;x
atomicist_leader;Peacemaker;;;;;;;;;;;;;x
atomicist_leader_desc;This character is accustomed to fighting in the desert and outflanking their enemies.;;;;;;;;;;;;;x
occultist_leader;Arkhamite;;;;;;;;;;;;;x
occultist_leader_desc;This character is good at skirmishing in forests and plains.;;;;;;;;;;;;;x
raven_tales_leader;Gaayhldáa 'La'áay;;;;;;;;;;;;;x
raven_tales_leader_desc;This character is used to outmaneuvering their enemies in dense forests.;;;;;;;;;;;;;x
celtic_leader;Óglaigh;;;;;;;;;;;;;x
celtic_leader_desc;This character is used to a harsh environment and blistering winters.;;;;;;;;;;;;;x
revelationist_leader;Melitan;;;;;;;;;;;;;x
revelationist_leader_desc;This character can move hastily through the hills and plateaus of any mountain range.;;;;;;;;;;;;;x
rust_cultist_leader;Terminator;;;;;;;;;;;;;x
rust_cultist_leader_desc;This character is capable of intimidating even the most hardy foes, especially when surrounded by soldiers in heavy armor.;;;;;;;;;;;;;x
americanist_leader;Legionnaire;;;;;;;;;;;;;x
americanist_leader_desc;This character is a major source of morale for [GetHerHis] troops, particularly on flat ground.;;;;;;;;;;;;;x
musician;Musician;;;;;;;;;;;;;x
musician_desc;This character is a proficient musician, using [GetHerHis] voice and various instruments to play both ballads of yore and brand-new compositions.;;;;;;;;;;;;;x
dog;Dog;;;;;;;;;;;;;x
dog_desc;This character is a very good [GetBoyGirl]. Yes [GetSheHe] is!;;;;;;;;;;;;;x
sanatanist_hindu;Sanatanist;;;;;;;;;;;;;x
sanatanist_hindu_desc;This character follows the Sanatanist branch of [hindu.GetName]ism. Sanatanists are more traditional Hindus, and tend to avoid both innovation and fundamentalism.;;;;;;;;;;;;;x
kali_hindu;Kalist;;;;;;;;;;;;;x
kali_hindu_desc;This character follows the Kalist branch of [hindu.GetName]ism. Kalists are more open to syncretism than other [hindu.GetName]s.;;;;;;;;;;;;;x
arya_samaj_hindu;Arya Samaj;;;;;;;;;;;;;x
arya_samaj_hindu_desc;This character follows the Arya Samaj branch of [hindu.GetName]ism. Followers of Arya Samaj are monotheist, and therefore do not select patron deities like other [hindu.GetName]s.;;;;;;;;;;;;;x
koshitsu_shinto;Koshitu;;;;;;;;;;;;;x
koshitsu_shinto_desc;This character follows the Koshitsu school of [shinto.GetName]ism, venerating Amaterasu and the Emperor.;;;;;;;;;;;;;x
ryobu_shinto;Ryobu;;;;;;;;;;;;;x
ryobu_shinto_desc;This character follows the Ryobu school of [shinto.GetName]ism, emphasizing the practice of syncretism with Buddhism.;;;;;;;;;;;;;x
minzoku_shinto;Minzoku;;;;;;;;;;;;;x
minzoku_shinto_desc;This character follows the Minzoku school of [shinto.GetName]ism, following a large and varying list of local practices.;;;;;;;;;;;;;x
shugendo_shinto;Shugendo;;;;;;;;;;;;;x
shugendo_shinto_desc;This character follows the Shugendo school of [shinto.GetName]ism, focusing on the esoteric aspects of the faith.;;;;;;;;;;;;;x
french_rites;French Rites;;;;;;;;;;;;;x
french_rites_desc;This character receives the sacraments in the French language.;;;;;;;;;;;;;x
english_rites;English Rites;;;;;;;;;;;;;x
english_rites_desc;This character receives the sacraments in the English language.;;;;;;;;;;;;;x
peyotist_peyote;Disciple of Peyote;;;;;;;;;;;;;x
peyotist_peyote_desc;This [peyotist.GetName] character emphasizes the use of Peyote.;;;;;;;;;;;;;x
peyotist_wakan_tanka;Disciple of [peyotist.GetHighGodName];;;;;;;;;;;;;x
peyotist_wakan_tanka_desc;This [peyotist.GetName] character emphasizes worship of [peyotist.GetHighGodName].;;;;;;;;;;;;;x
peyotist_jesus;Disciple of Jesus;;;;;;;;;;;;;x #this will suuuuck in random world
peyotist_jesus_desc;This [peyotist.GetName] character emphasizes the similarities between Peyotism and [christian.GetGroupName] faiths.;;;;;;;;;;;;;x
peyotist_manitous;Disciple of the Manitous;;;;;;;;;;;;;x
peyotist_manitous_desc;This [peyotist.GetName] character emphasizes finding [peyotist.GetHighGodName] in the world around them.;;;;;;;;;;;;;x
hivernant;Hivernant;;;;;;;;;;;;;x
hivernant_desc;This character is Un Hivernant, a holy warrior on behalf of Louis Riel who has spent many winters away from home fighting for the true faith.;;;;;;;;;;;;;x
mountie;Mountie;;;;;;;;;;;;;x
mountie_desc;This character has served with the Mounted Police.;;;;;;;;;;;;;x
voyageur;Voyageur;;;;;;;;;;;;;x
voyageur_desc;This character is a voyageur: A skilled contractor for transporting furs and goods, who canoes down the vast network of rivers stretching across the continent. Their life is surely full of perilous adventure, gruelling work and cheerful camaraderie.;;;;;;;;;;;;;x
high_anglican;High Church;;;;;;;;;;;;;x
high_anglican_desc;This character is a follower of the High Church, a believer in the Anglo-Catholic tradition.;;;;;;;;;;;;;x
broad_anglican;Broad Church;;;;;;;;;;;;;x
broad_anglican_desc;This character is a follower of the Broad Church, believing in a middle ground on principles of church authority and rituals.;;;;;;;;;;;;;x
low_anglican;Low Church;;;;;;;;;;;;;x
low_anglican_desc;This character is a follower of the Low Church, believing in a decentralized church and less emphasis on rituals.;;;;;;;;;;;;;x

###########Bloodlines###########
yudkow;Blood of the Lawgiver;;;;;;;;;;;;;x
yudkow_desc;Elton the Lawgiver established both the Californian Empire and the Cetic faith, uniting all of old California under one flag and one religion.;;;;;;;;;;;;;x
soady;Blood of Albert Soady;;;;;;;;;;;;;x
soady_desc;Albert Soady embarked on the greatest Viking raid in American history. His name still sparks fear everywhere east of the Mississippi.;;;;;;;;;;;;;x
renovator;Blood of the Renovator;;;;;;;;;;;;;x
renovator_desc;The Renovator successfully brought true Christianity back to the lands of Central America.;;;;;;;;;;;;;x
iturbide;Iturbidean Blood;;;;;;;;;;;;;x
iturbide_desc;The House of Iturbide was founded by the legendary Augustine of Mexico. A man named Julián later re-established the dynasty after the Event.;;;;;;;;;;;;;x
mcmahon;Mahonic Blood;;;;;;;;;;;;;x
mcmahon_desc;The Mahonic dynasty once ruled everything from Buffalo to New Brunswick. Its founder, Vincent, is still revered as a living god by many Occultists.;;;;;;;;;;;;;x
castel;Castelian Blood;;;;;;;;;;;;;x
castel_desc;Queen Véronique of Castel united the Kingdom of Quebec in the 2500s. Although the kingdom did not survive her death, her descendants are numerous and influential.;;;;;;;;;;;;;x
royall;Royall Blood;;;;;;;;;;;;;x
royall_desc;Leonidas Royall united the entire Deep South and established the Holy Columbian Confederacy, which he claimed was a true successor state to the old Empire of America.;;;;;;;;;;;;;x #MAX LENGTH OF DESCRIPTIONS IS HERE
venable;Venable Blood;;;;;;;;;;;;;x
venable_desc;The Venable dynasty rose to prominence later in the history of the Holy Columbian Confederacy, producing over half a dozen Emperors.;;;;;;;;;;;;;x
littlepage;Littlepage Blood;;;;;;;;;;;;;x
littlepage_desc;The Littlepage dynasty took control of the Holy Columbian Confederacy in the mid-2600s, displacing the venerable Venable dynasty.;;;;;;;;;;;;;x
bustamante;Nyabinghi Blood;;;;;;;;;;;;;x
bustamante_desc;Portia Bustamante, uniter of the Caribbean, was said to be the reincarnation of the Zion Queen Nyabinghi who once held a great Mansion in Jamaica.;;;;;;;;;;;;;x
sulley;Sulleyan Blood;;;;;;;;;;;;;x
sulley_desc;The Sulley dynasty is unique among pre-Event families in that its rule over their native land of Moskitia was (supposedly) uninterrupted.;;;;;;;;;;;;;x
rodham;Rodhamite Blood;;;;;;;;;;;;;x
rodham_desc;Descended from a prominent pre-Event political family, the Rodham dynasty liberated the Kingdom of Hudsonia from Mahonic rule.;;;;;;;;;;;;;x
rothschild;Rothschild Blood;;;;;;;;;;;;;x
rothschild_desc;Rising from obscure origins in the time after the Event, the Rothschild family became one of the most powerful merchant families in the Republic of New York.;;;;;;;;;;;;;x
gutfreund;Gutfreund Blood;;;;;;;;;;;;;x
gutfreund_desc;Levi the Liberator established Orthodox Jewish rule over the county of Lakewood after leading a successful peasant revolt in the mid-2600s.;;;;;;;;;;;;;x
tlgunghung;Tlgunghung Blood;;;;;;;;;;;;;x
tlgunghung_desc;Yahl Gwaawaas fulfilled the dreams of his legendary father and united the entire northwest coast under the rule of the Haida.;;;;;;;;;;;;;x
freeland;Freelander Blood;;;;;;;;;;;;;x
freeland_desc;Jonathan Freeland established a Kingdom of Cascadia in the Northwest, although it did not stand the test of time.;;;;;;;;;;;;;x
irving;Irving Blood;;;;;;;;;;;;;x
irving_desc;Claiming descent from a legendary pre-Event family Tarleton Irving was the last great Druidic conqueror, uniting the Maritimes and ruling them with an iron fist.;;;;;;;;;;;;;x
destroyer_of_maritimes;Destroyer of the Maritimes;;;;;;;;;;;;;x
destroyer_of_maritimes;Known for shattering the old Kingdom of the Maritimes, and rebirthing Acadia from its ashes.;;;;;;;;;;;;;x
usa_emperor_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
usa_emperor_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_desc_usa;The glorious restorer of the United States, who united the East Coast in the name of the ancient empire.;;;;;;;;;;;;;x
grand_louisiana_emperor_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
grand_louisiana_emperor_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_desc_grand_louisiana;The glorious restorer of Grande Louisiane, who united the Mississippi Basin in the name of the ancient empire.;;;;;;;;;;;;;x
pendragon;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
pendragon_desc;The uniter of the North Atlantic, rumored to be the reincarnation of a legendary Druidic king of yore.;;;;;;;;;;;;;x
boudica;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
boudica_desc;The uniter of the North Atlantic, rumored to be the reincarnation of a legendary Druidic queen of yore.;;;;;;;;;;;;;x
libertador_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
libertador_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_desc_libertador;The glorious restorer of Gran Colombia and a true descendant of Simón Bolívar himself.;;;;;;;;;;;;;x
lord_of_zion;Blood of [This.GetTitledFirstName];;;;;;;;;;;;;x
lord_of_zion_desc;[This.GetSheHeCap] is legendary among the Mormons for conquering all of Greater Deseret and establishing a Kingdom of Heaven on Earth.;;;;;;;;;;;;;x
macarthur_bloodline_01;Immortal Blood of MacArthur;;;;;;;;;;;;;x
macarthur_bloodline_01_desc;Thanks to the efforts of [This.GetTitledFirstName], the [This.GetOnlyDynastyName] dynasty has been universally acknowledged as being directly descended from General MacArthur.;;;;;;;;;;;;;x
iron_chief;Blood of the Iron Chief;;;;;;;;;;;;x
iron_chief_desc;The legendary [This.GetTitledFirstName] united the tribes of the Prairies under one banner, and became the most feared conqueror the north has yet seen.;;;;;;;;;;;;x
heir_riel_male;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
heir_riel_female;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_desc_heir_riel;The glorious restorer of the Exovedate Presidency and true successor of Louis Riel.;;;;;;;;;;;;;x
bloodline_desc_metis_confederacy;The blood of an infamous subjugator, known among French-speaking circles as the liberator of the Métis people and founder of the Confederacy.;;;;;;;;;;;;;x
metis_confederacy_male;Blood of the Founder;;;;;;;;;;;;x
metis_confederacy_female;Blood of the Founder;;;;;;;;;;;;x
dumont;Legendary Blood of Gabriel Dumont;;;;;;;;;;;;x
dumont_desc;The martial cunning of Gabriel Dumont during La Rébellion Métisse has led many Métis to proclaim him as the reincarnation of a renowned Métis leader of a long lost era.;;;;;;;;;;;;;x
gable;Blood of Kirk;;;;;;;;;;;;;x
gable_desc;Kirk Gable protected the lands of Jefferson during the Green Sash revolt and early Warlord period, and won the adoration of its people.;;;;;;;;;;;;;x
general_gaia_male;Blood of the General;;;;;;;;;;;;;x
general_gaia_female;Blood of the General;;;;;;;;;;;;;x
bloodline_desc_general_gaia;A true champion of the Earth Mother, the General-reborn reclaimed the lands of Jefferson from the foul empire that had stolen it.;;;;;;;;;;;;;x

###########Regions###########

world_eastern_canada;Eastern Canada;;;;;;;;;;;;;x
world_central_canada;Central Canada;;;;;;;;;;;;;x
world_western_canada;Western Canada;;;;;;;;;;;;;x
world_south_america;South America;;;;;;;;;;;;;x
world_rustlands;The Rustlands;;;;;;;;;;;;;x
world_norselands;The Norselands;;;;;;;;;;;;;x
world_great_plains;Great Plains;;;;;;;;;;;;;x
world_northeast;The Northeast;;;;;;;;;;;;;x
world_southeast;The Southeast;;;;;;;;;;;;;x
world_appalachia;Appalachia;;;;;;;;;;;;;x
world_gulf_coast;The Gulf Coast;;;;;;;;;;;;;x
world_caribbean;The Caribbean;;;;;;;;;;;;;x
world_southwest;The Southwest;;;;;;;;;;;;;x
world_eastern_mexico;Eastern Mexico;;;;;;;;;;;;;x
world_western_mexico;Western Mexico;;;;;;;;;;;;;x
world_west_coast;The West Coast;;;;;;;;;;;;;x
world_central_america_caribbean;Caribbean Central America;;;;;;;;;;;;;x
world_central_america_pacific;Pacific Central America;;;;;;;;;;;;;x
world_south_america_caribbean;Caribbean South America;;;;;;;;;;;;;x
world_south_america_pacific;Pacific South America;;;;;;;;;;;;;x
world_northern_prairie;The Far North;;;;;;;;;;;;;x
world_rockies;The Rocky Mountains;;;;;;;;;;;;;x
world_northwest;The Pacific Northwest;;;;;;;;;;;;;x
custom_usa;The United States;;;;;;;;;;;;;x
custom_california;California;;;;;;;;;;;;;x
custom_canada;Canada;;;;;;;;;;;;;x
custom_atlantic;Atlantic Coast;;;;;;;;;;;;;x
custom_pacific;Pacific Coast;;;;;;;;;;;;;x
