#CODE;ENGLISH;FRENCH;GERMAN;;ESPAÑOL;;;;;;;;;x
holmgang_chances_great;Your chances of winning are great.;Vous avez d'excellentes chances de gagner.;Eure Gewinnchancen stehen großartig.;;Tus posibilidades de ganar son enormes.;;;;;;;;;x
holmgang_chances_very_good;Your chances of winning are very good.;Vous avez de très bonnes chances de gagner.;Eure Gewinnchancen stehen sehr gut.;;Tus posibilidades de ganar son muy buenas.;;;;;;;;;x
holmgang_chances_good;Your chances of winning are good.;Vous avez de bonnes chances de gagner.;Eure Gewinnchancen stehen gut.;;Tus posibilidades de ganar son buenas.;;;;;;;;;x
holmgang_chances_even;You seem evenly matched.;Vous semblez être de même force.;Ihr seid einander ebenbürtig.;;Parecéis igualados.;;;;;;;;;x
holmgang_chances_poor;Your chances of winning are poor.;Vous avez peu de chances de gagner.;Eure Gewinnchancen stehen schlecht.;;Tus posibilidades de ganar son pocas.;;;;;;;;;x
holmgang_chances_very_poor;Your chances of winning are very poor.;Vous avez très peu de chances de gagner.;Eure Gewinnchancen stehen sehr schlecht.;;Tus posibilidades de ganar son muy pocas.;;;;;;;;;x
holmgang_chances_terrible;Your chances of winning are awful.;Vous avez de très faibles chances de gagner.;Eure Gewinnchancen stehen hoffnungslos.;;Tus posibilidades de ganar son terribles.;;;;;;;;;x
EVTTOOLTIP_TOG_5000;Challenged to Holmgang!;Défié en holmgang !;Zum Holmgang herausgefordert!;;¡Desafiado a Holmgang!;;;;;;;;;x
no_holmgang;You refrain from issuing the challenge.;Vous vous abstenez de le mettre au défi.;Ihr weigert Euch, die Herausforderung auszusprechen.;;Te abstienes de lanzar el desafío.;;;;;;;;;x
holmgang_prepare;You prepare yourself for the upcoming holmgang.;Vous vous préparez pour le holmgang à venir.;Ihr bereitet Euch auf den bevorstehenden Holmgang vor.;;Te preparas para el próximo holmgang.;;;;;;;;;x
EVTTOOLTIP_TOG_5002;You accept his challenge.;Vous acceptez son défi.;Ihr nehmt die Herausforderung an.;;Aceptas su desafío.;;;;;;;;;x
EVTTOOLTIP_TOG_5003;You refuse his challenge.;Vous refusez son défi.;Ihr lehnt die Herausforderung ab.;;Rechazas su desafío.;;;;;;;;;x
EVTNAME200;[Root.Religion.GetCrusadeName] for [From.GetBaseName]!;[Root.Religion.GetCrusadeName] pour [From.GetBaseName]!;[Root.Religion.GetCrusadeName] für [From.GetBaseName]!;;¡[Root.Religion.GetCrusadeName] por [From.GetBaseName]!;;;;;;;;;x
EVTDESC200;[Root.GetHerHisCap] Holiness, [Root.GetTitledFirstName], has been swayed by the cries for help from the Christian population in the [From.GetFullName]. [Root.GetSheHeCap] urges all able-bodied men of America to take up arms against the evil [New.GetTitledName] in order to secure [From.GetName] from the clutches of the Mahommedan infidels.\n\n God will grant the pilgrims remission of sins in Heaven!;Sa Sainteté [Root.GetTitledFirstName], émue par les appels à l’aide des chrétiens de [From.GetFullName], appelle tous les hommes valides d’Europe à prendre les armes contre le méchant [New.GetTitledName] afin de protéger [From.GetName] des griffes des mahométans impies.\n\n Dieu accordera aux pèlerins le pardon de leur péchés et la vie éternelle !;Seine Heiligkeit, [Root.GetTitledFirstName], ist von den Hilferufen der christlichen Bevölkerung von [From.GetFullName] überzeugt worden. Er ruft alle tauglichen Männer Europas auf, ihre Waffen gegen die bösartigen [New.GetTitledName] zu erheben, um [From.GetName] aus den Fängen der mohammedanischen Ungläubigen zu befreien.\n\n Gott wird den Pilgern dafür ihre Sünden erlassen.;;Su Santidad, [Root.GetTitledFirstName], ha sido sacudido por los gritos de auxilio de la población Cristiana en el [From.GetFullName]. Se insta a todos los hombres sanos de Europa a tomar las armas en contra de los malvados [New.GetTitledName] con el fin de rescatar a [From.GetName] de las garras de los infieles Mahometanos.\n\n ¡Dios concederá a los peregrinos la remisión de sus pecados en el Cielo!;;;;;;;;;x
EVTDESC201;[Root.GetHerHisCap] Holiness, [Root.GetTitledFirstName], is worried about the state of the souls in the [From.GetFullBaseName]. The heathens under [New.GetTitledName] have no hope for salvation and will suffer the eternal fires unless they can be brought to Christ in this life. Any Christian so willing is offered complete absolution of sins in the armed mission against the [New.Religion.GetName] barbarians!;Sa Sainteté [Root.GetTitledFirstName] s'inquiète du salut des âmes au [From.GetFullBaseName]. Les païens aux ordres de [New.GetTitledName] n'ont aucun espoir de salut et connaîtront la damnation éternelle, à moins qu'ils s'en remettent au Christ dans cette vie. Tout chrétien faisant preuve de bonne volonté recevra l’absolution totale de ses péchés en participant à la mission armée contre les barbares [New.Religion.GetName] !;Seine Heiligkeit, [Root.GetTitledFirstName], ist über den Seelenzustand von [From.GetFullBaseName] besorgt. Die Heiden unter [New.GetTitledName] haben keine Hoffnung auf Erlösung und werden im ewigen Feuer leiden, außer sie können in diesem Leben zu Christus gebracht werden. Jedem Christ wird vollständige Absolution der Sünden in der bewaffneten Mission gegen die [New.Religion.GetName] Barbaren angeboten!;;Su Santidad, [Root.GetTitledFirstName], está preocupado por el estado de las almas en el [From.GetFullBaseName]. Los paganos en [New.GetTitledName] no tienen esperanza en la salvación y sufrirán el fuego eterno a menos que puedan ser llevados a Cristo en esta vida. ¡Se ofrece la absolución total de culpas a cualquier Cristiano dispuesto en la misión armada contra los bárbaros [New.Religion.GetName]!;;;;;;;;;x
EVTDESC321;The [From.GetFullBaseName] is afflicted with the scourge of Heresy. [Root.GetHerHisCap] Holiness, [Root.GetTitledFirstName], has decided that the impure [New.GetTitledName] and [New.GetPossPronoun] fallen followers must be Cleansed before this black stain spreads any further!;Le fléau de l'hérésie afflige [From.GetFullBaseName]. Sa Sainteté [Root.GetTitledFirstName] a décidé que [New.GetTitledName] et ses partisans déchus, ces impurs, doivent être purifiés avant que cette tache hérétique se répande à toute la contrée !;[From.GetFullBaseName] wird von einer Welle der Ketzerei heimgesucht. Seine Heiligkeit, [Root.GetTitledFirstName], hat beschlossen, dass der unreine [New.GetTitledName] und [New.GetPossPronoun] gefallenes Gefolge gereinigt werden müssen, bevor dieser dunkle Schmutz weiter Verbreitung findet!;;El [From.GetFullBaseName] está afectado por la plaga de la Herejía. Su Santidad, [Root.GetTitledFirstName], ha decidido que los impuros [New.GetTitledName] y [New.GetPossPronoun] adeptos caídos deben ser Limpiados antes de que esta mancha negra se extienda más!;;;;;;;;;x
EVTOPTA200;Deus Vult!;Deus Vult !;Deus Vult!;;¡Deus Vult!;;;;;;;;;x
EVTOPTB200;That's no concern of ours...;Cela ne nous regarde pas...;Das geht uns nichts an...;;Eso no es asunto nuestro…;;;;;;;;;x
EVTOPTC200;Foolish Infidels!;Stupides infidèles !;Närrische Ungläubige!;;¡Tontos Infieles!;;;;;;;;;x
EVTOPTD200;To Arms!;Aux armes !;Zu den Waffen!;;¡A las armas!;;;;;;;;;x
EVTOPTE200;What Terrible News!;Quelle terrible nouvelle !;Welch schreckliche Nachrichten!;;¡Qué terribles noticias!;;;;;;;;;x
EVTDESC320;The great [Root.Religion.GetName] [Root.GetTitledFirstName] has decided to call a Jihad against the Kafirs in the [From.GetFullBaseName]. He urges all righteous [Root.Religion.GetName] Muslims to take up arms against the depraved [New.GetTitledName] for the glory of Islam.\n\n Allah is merciful!;Le grand [Root.Religion.GetName] [Root.GetTitledFirstName] a décidé d'en appeler au Jihad contre les Kafirs de [From.GetFullBaseName]. Il presse tous les musulmans [Root.Religion.GetName] vertueux de prendre les armes contre le dépravé [New.GetTitledName] pour la gloire de l'Islam.\n\n Allah est miséricordieux ! ;Der große [Root.Religion.GetName] [Root.GetTitledFirstName] hat beschlossen, einen Jihad gegen die Giauren in [From.GetFullBaseName] auszurufen. Er ruft alle rechtschaffenen [Root.Religion.GetName] Muslime zu den Waffen, um gegen die verdorbenen [New.GetTitledName] für den Ruhm des Islam ins Feld zu ziehen.\n\n Allah ist barmherzig!;;El gran [Root.GetTitledFirstName] [Root.Religion.GetName] ha decidido convocar una Yihada contra los Kafires en el [From.GetFullBaseName]. Insta a todos los justos Musulmanes [Root.Religion.GetName] a tomar las armas contra los depravados [New.GetTitledName] por la gloria del Islam.\n\n ¡Alá es misericordioso!;;;;;;;;;x
EVTOPTA320;Allahu Akbar!;Allahu Akbar !;Allahu Akbar!;;¡Allahu Akbar!;;;;;;;;;x
EVTDESC322;The [Root.Religion.GetName] [Root.GetTitledFirstName] has decided to declare Jihad on the depraved heathens in the [From.GetFullBaseName]. He urges all righteous [Root.Religion.GetName] Muslims to partake in the righteous struggle against [New.GetTitledName] for the glory of Islam.\n\n Allah is great!;Le [Root.Religion.GetName] [Root.GetTitledFirstName] a décidé d'en appeler au Jihad contre les païens dépravés de [From.GetFullBaseName]. Il presse tous les musulmans [Root.Religion.GetName] vertueux de prendre les armes contre [New.GetTitledName] pour la gloire de l'Islam.\n\n Allah est grand ! ;[Root.Religion.GetName] [Root.GetTitledFirstName] hat beschlossen, einen Jihad gegen die verkommenen Ketzer in [From.GetFullBaseName] auszurufen. Er ruft alle rechtschaffenen [Root.Religion.GetName] Muslime zu den Waffen, um gegen den verdorbenen [New.GetTitledName] für den Ruhm des Islam ins Feld zu ziehen.\n\n Allah ist barmherzig!;;El [Root.GetTitledFirstName] [Root.Religion.GetName] ha decidido declarar la Yihada a los paganos depravados en el [From.GetFullBaseName]. Se insta a todos los justos Musulmanes [Root.Religion.GetName] a participar en la lucha contra [New.GetTitledName] por la gloria del Islam.\n\n ¡Alá es grande!;;;;;;;;;x
EVTDESC323;The most righteous [Root.Religion.GetName] [Root.GetTitledFirstName] is deeply concerned with the straying people of the [From.GetFullBaseName], many of whom barely deserve being called Muslims. He urges all true ([Root.Religion.GetName]) Muslims to aid in the struggle against the heretic [New.GetTitledName] for the glory of Islam.\n\n Allah is merciful!;Le très vertueux [Root.Religion.GetName] [Root.GetTitledFirstName] est profondément inquiet de voir les gens de [From.GetFullBaseName] s'éloigner du troupeau, plusieurs d'entre eux méritant à peine le nom de musulmans. Il presse tous les véritables musulmans ([Root.Religion.GetName]) de prendre les armes contre l'hérétique [New.GetTitledName] pour la gloire de l'Islam.\n\n Allah est miséricordieux ! ;Der rechtschaffene [Root.Religion.GetName] [Root.GetTitledFirstName] ist tief besorgt über das fehlgeleitete Volk von [From.GetFullBaseName], von denen viele es kaum verdienen, Muslime genannt zu werden. Er ruft alle wahren ([Root.Religion.GetName]) Muslime zu Hilfe, um gegen den ketzerischen [New.GetTitledName] zum Ruhme des Islams zu kämpfen.\n\n Allah ist barmherzig!;;El [Root.GetTitledFirstName] [Root.Religion.GetName] más justo está profundamente preocupado con los descarriados del [From.GetFullBaseName], muchos de los cuales no merecen ser llamados Musulmanes. Insta a todos los verdaderos Musulmanes ([Root.Religion.GetName]) a ayudar en la lucha contra el hereje [New.GetTitledName] por la gloria del Islam.\n\n ¡Alá es misericordioso!;;;;;;;;;x
EVTDESC324;The mighty [Root.GetTitledFirstName] has decided that it is time to teach [New.GetTitledName] and the believers in the dead crucified god another lesson in humility. All free [Root.Religion.GetName] men are invited to partake in the scouring of the [From.GetFullBaseName]!\n\n [Root.Religion.GetRandomGodNameCap] is with us!;Le puissant [Root.GetTitledFirstName] a décidé qu'il était temps de donner une leçon d'humilité à [New.GetTitledName] et à tous ceux qui croient au dieu mort sur la croix. Tous les hommes libres de [Root.Religion.GetName] sont invités à participer à la purification de [From.GetFullBaseName] !\n\n [Root.Religion.GetRandomGodNameCap] soit avec nous !;Der mächtige [Root.GetTitledFirstName] hat beschlossen, dass es an der Zeit ist, [New.GetTitledName] und den an einen toten, gekreuzigten Gott Glaubenden, eine weitere Lektion in Sachen Demut zu erteilen. Alle freien [Root.Religion.GetName] Männer sind aufgerufen, bei der Reinigung von [From.GetFullBaseName] zu helfen!\n\n [Root.Religion.GetRandomGodNameCap] ist mit uns!;;El poderoso [Root.GetTitledFirstName] ha decidido que es hora de enseñar a [New.GetTitledName] y a los que creen en el dios crucificado otra lección de humildad. Todos los [Root.Religion.GetName] libres están invitados a participar en la limpieza del [From.GetFullBaseName]!\n\n ¡[Root.Religion.GetRandomGodNameCap] está con nosotros!;;;;;;;;;x
EVTOPTA324;For [Root.Religion.GetRandomGodName]!;Pour [Root.Religion.GetRandomGodName] !;Für [Root.Religion.GetRandomGodName]!;;¡Por [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTDESC325;[Root.GetTitledFirstName] has had a vision from [Root.Religion.GetRandomGodName], ordering [Root.GetObjectPronoun] to declare a great [Root.Religion.GetCrusadeName] on [New.GetTitledName] and the cawing followers of the mad Arab. All free [Root.Religion.GetName] men are invited to feast in their holy places!\n\n [Root.Religion.GetRandomGodNameCap] is mighty!;[Root.GetTitledFirstName] a eu une vision de [Root.Religion.GetRandomGodName], lui ordonnant de déclarer une grande [Root.Religion.GetCrusadeName] contre [New.GetTitledName] et les bruyants disciples de l'Arabe dément. Tous les hommes libres de [Root.Religion.GetName] sont invités à festoyer dans leurs lieux saints !\n\n[Root.Religion.GetRandomGodNameCap] est grand !;[Root.GetTitledFirstName] hatte eine Vision von [Root.Religion.GetRandomGodName], in der [Root.GetObjectPronoun] befohlen wurde, einen großen [Root.Religion.GetCrusadeName] gegen [New.GetTitledName] und die krächzenden Gefolgsleute des verrückten Arabers zu erklären. Alle freien [Root.Religion.GetName] Männer sind aufgerufen, an ihren heiligen Stätten zu schmausen!\n\n [Root.Religion.GetRandomGodNameCap] ist mächtig!;;[Root.GetTitledFirstName] ha tenido una visión de [Root.Religion.GetRandomGodName], ordenando a [Root.GetObjectPronoun] a declarar una gran [Root.Religion.GetCrusadeName] en [New.GetTitledName] y los ruidosos seguidores del Árabe loco. ¡Todos los hombres [Root.Religion.GetName] libres están invitados a celebrar en sus lugares sagrados!\n\n ¡[Root.Religion.GetRandomGodNameCap] es poderoso!;;;;;;;;;x
EVTDESC326;The omens are clear - [Root.GetTitledFirstName] has declared [Root.Religion.GetCrusadeName] on [New.GetTitledName] and the followers of [New.Religion.GetRandomGodName] in the [From.GetFullBaseName]! All free [Root.Religion.GetName] men are encouraged to aid in the conquest of their holy places!\n\n [Root.Religion.GetRandomGodNameCap] will strike down their '[New.Religion.GetRandomGodName]'!;Les présages sont clairs : [Root.GetTitledFirstName] a déclaré une [Root.Religion.GetCrusadeName] à [From.GetFullBaseName] contre [New.GetTitledName] et les disciples de [New.Religion.GetRandomGodName] ! Tous les hommes libres de [Root.Religion.GetName] sont encouragés à se joindre à la reconquête de leurs lieux saints !\n\n [Root.Religion.GetRandomGodNameCap] renversera [New.Religion.GetRandomGodName] !;Die Zeichen sind eindeutig - [Root.GetTitledFirstName] hat [Root.Religion.GetCrusadeName] gegen [New.GetTitledName] und die Gefolgsleute von [New.Religion.GetRandomGodName] in [From.GetFullBaseName] ausgerufen! Alle freien [Root.Religion.GetName] Männer werden aufgefordert, bei der Eroberung ihrer heiligen Stätten zu helfen!\n\n [Root.Religion.GetRandomGodNameCap] wird [New.Religion.GetRandomGodName] vernichten!;;Los presagios son claros, [Root.GetTitledFirstName] ha declarado [Root.Religion.GetCrusadeName] en [New.GetTitledName] y los seguidores de [New.Religion.GetRandomGodName] en el [From.GetFullBaseName]! Se recomienda a todos los hombres [Root.Religion.GetName] libres que ayuden a conquistar sus lugares santos!\n\n ¡[Root.Religion.GetRandomGodNameCap] derribará a [New.Religion.GetRandomGodName]!;;;;;;;;;x
opinion_mutual_respect;Grudging Mutual Respect;Respect mutuel à contrecœur;Widerwilliger gegenseitiger Respekt;;Respeto Mutuo Reticente;;;;;;;;;x
GREAT_HOLY_WAR;Great Holy War;Grande guerre sainte;Großer Heiliger Krieg;;Gran Guerra Sagrada;;;;;;;;;x
roman;Roman;Romain;Römer;;Romano;;;;;;;;;x
maghreb_arabic;Berber;Berbère;Berber;;Bereber;;;;;;;;;x
EVTDESC39600;[From.GetTitledFirstName], a preacher in the service of [From.Liege.GetTitledName], has arrived in [From.Location.GetName] to spread the gospel of their foreign religion. He has little regard for our old faith, declaring it sinful, and he has explained in detail the horrors we shall suffer in the afterlife unless we mend our ways.;[From.GetTitledFirstName], un prêcheur au service de [From.Liege.GetTitledName], est arrivé à [From.Location.GetName] pour répandre la parole de cette religion étrangère. Il n'a que peu d'égards envers notre vieille croyance, nous considérant comme des pécheurs, et a décrit dans le détail les horreurs que nous allons subir dans l'au-delà si nous ne nous lavons pas de nos péchés.;[From.GetTitledFirstName], ein Prediger im Dienste von [From.Liege.GetTitledName], ist in [From.Location.GetName] angekommen, um die Gesänge ihrer fremden Religion zu verbreiten. Er hält nur wenig von unserem Glauben, den er als Sünde betrachtet, und erzählte uns in vielen Details von Schrecken und Leiden, die wir im Nachleben erfahren werden, wenn wir unsere Wege nicht ändern.;;[From.GetTitledFirstName], un predicador al servicio de [From.Liege.GetTitledName] ha llegado a [From.Location.GetName] para difundir el evangelio de su religión extranjera. Tiene poco respeto por nuestra antigua fe, declarándola pecado, y ha explicado con detalle los horrores que sufriremos en la otra vida si no enmendamos nuestros caminos.;;;;;;;;;x
EVTOPTA39600;There are horrors to suffer in this life as well, friend...;Mon ami, nous souffrons ici-bas également, vous savez...;Es gibt auch in diesem Leben Schrecken und Leiden, mein Freund…;;También hay horrores que sufrir en esta vida, amigo…;;;;;;;;;x
EVTOPTB39600;Tell us more of [From.Religion.GetRandomGodName].;Dites-nous-en plus sur [From.Religion.GetRandomGodName].;Erzählt uns mehr von [From.Religion.GetRandomGodName].;;Cuéntanos más de [From.Religion.GetRandomGodName].;;;;;;;;;x
EVTDESC39601;[From.GetTitledFirstName] has continued preaching his religion in [From.Location.GetName], and he seems to be gathering a larger and larger audience. After listening to one of his sermons, you have to admit that the new faith may have some advantages...;[From.GetTitledFirstName] a continué à prêcher sa religion aux gens de [From.Location.GetName] et semble attirer des foules de plus en plus nombreuses. Après avoir écouté un de ses sermons, vous admettez que cette nouvelle croyance comporte certains avantages...;[From.GetTitledFirstName] predigt weiterhin seine Religion in [From.Location.GetName], und er scheint eine stetig wachsende Zuhörerschaft zu haben. Nachdem Ihr eine seiner Predigten gehört habt, müsst Ihr zugeben, dass der neue Glaube einige Vorteile zu haben scheint…;;[From.GetTitledFirstName] ha continuado predicando su religión en [From.Location.GetName], y parece estar reuniendo a un público más y más amplio. Después de escuchar uno de sus sermones, hay que admitir que la nueva fe puede tener algunas ventajas...;;;;;;;;;x
EVTOPTA39601;The time has come to embrace [From.Religion.GetRandomGodName].;Il est temps de se convertir au [From.Religion.GetRandomGodName].;Die Zeit ist gekommen, [From.Religion.GetRandomGodName] zu folgen.;;Ha llegado el momento de convertirse al [From.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTB39601;No, the old ways are best! Banish the preacher!;Non, nos vieilles croyances sont les meilleures ! Bannissez ce prêcheur !;Nein, die alten Wege sind die besten! Verbannt den Prediger!;;¡No, las viejas costumbres son mejores! ¡Desterrar al predicador!;;;;;;;;;x
EVTDESC39602;[From.GetTitledFirstName] has fallen under the sway of [FromFrom.GetTitledFirstName] and the religion he preaches. After listening to the [FromFrom.GetTitle]'s sermons, [From.GetFirstName] has completely abandoned the old ways, and now only offers prayers to [FromFrom.Religion.GetRandomGodName].;[From.GetTitledFirstName] est tombé(e) sous l'emprise de [FromFrom.GetTitledFirstName] et de la religion qu'il prêche. Après avoir écouté les sermons de [FromFrom.GetTitle], [From.GetFirstName] a complètement abandonné les vieilles croyances et ne prie désormais plus que [FromFrom.Religion.GetRandomGodName].;[From.GetTitledFirstName] ist unter den Einfluss von [FromFrom.GetTitledFirstName] und der Religion, die er predigt, geraten. Nachdem Lauschen der Predigten von [FromFrom.GetTitle] hat [From.GetFirstName] die alten Pfade komplett verlassen und richtet seine Gebete nun nur noch an [FromFrom.Religion.GetRandomGodName].;;[From.GetTitledFirstName] ha caído bajo la influencia de [FromFrom.GetTitledFirstName] y la religión que predica. Tras escuchar el sermón de[FromFrom.GetTitle], [From.GetFirstName] ha abandonado por completo las viejas costumbres, y ahora sólo ofrece oraciones a [FromFrom.Religion.GetRandomGodName].;;;;;;;;;x
EVTOPTA39602;The poison that preacher spreads ends here!;Ce prêcheur nous empoisonne l'existence, il faut en finir !;Das von diesem Prediger verbreitete Gift nimmt jetzt ein Ende!;;¡El veneno que propaga ese predicador termina aquí!;;;;;;;;;x
EVTOPTB39602;To each their own.;À chacun sa voie.;Jedem das Seine.;;A cada uno lo suyo.;;;;;;;;;x
EVTDESC39603;You come upon [From.GetTitledFirstName] and [FromFrom.GetTitledFirstName] wrestling like children on the ground and screaming obscenities at each another. It would seem the two preachers have had a difference of opinion. As soon as they see you, they stop what they're doing and both immediately demand the expulsion of the other.;Vous tombez sur [From.GetTitledFirstName] et [FromFrom.GetTitledFirstName] qui se chamaillent comme des enfants, luttant au sol et se lançant des injures. Il semble que les deux prêcheurs aient un différend. Aussitôt qu'ils vous aperçoivent, ils s'arrêtent net et chacun demande l'expulsion de l'autre.;Ihr kommt hinzu, als [From.GetTitledFirstName] und [FromFrom.GetTitledFirstName] sich wie Kinder auf dem Boden wälzen und einander Obszönitäten an den Kopf werfen. Scheinbar haben die beiden Prediger eine Meinungsverschiedenheit. Als sie Euch sehen, stoppen beide und verlangen umgehend die Ausweisung des jeweils anderen.;;Te encuentras con [From.GetTitledFirstName] y [FromFrom.GetTitledFirstName] luchando como niños en el suelo y gritando obscenidades el uno al otro. Al parecer, los dos predicadores han tenido una diferencia de opiniones. Tan pronto como te ven, dejan lo que están haciendo y exigen de inmediato la expulsión del otro.;;;;;;;;;x
EVTOPTA39603;Side with [From.GetFirstName]. Banish [FromFrom.GetFirstName].;Prendre le parti de [From.GetFirstName]. Bannir [FromFrom.GetFirstName].;Steht zu [From.GetFirstName]. Verbannt [FromFrom.GetFirstName].;;A favor de [From.GetFirstName]. Desterrar a [FromFrom.GetFirstName].;;;;;;;;;x
EVTOPTB39603;Side with [FromFrom.GetFirstName]. Banish [From.GetFirstName].;Prendre le parti de [FromFrom.GetFirstName]. Bannir [From.GetFirstName].;Steht zu [FromFrom.GetFirstName]. Verbannt [From.GetFirstName].;;A favor de [FromFrom.GetFirstName]. Desterrar a [From.GetFirstName].;;;;;;;;;x
EVTOPTC39603;I refuse to have any part in this petty quarrel.;Je refuse de me mêler à ces enfantillages.;Haltet mich aus diesen lächerlichen Querelen heraus.;;Me niego a tomar parte en esta insignificante pelea.;;;;;;;;;x
EVTDESC39604;My liege, I have arrived safely in [From.Location.GetName] and the local ruler has given me permission to remain here and spread the true faith. May [From.Religion.GetRandomGodName] grant me the strength to endure the heathen ways of these savages...\n\nSigned,\n[From.GetTitledName];Mon seigneur, je suis bien arrivé à [From.Location.GetName] et le dirigeant local m'a donné la permission de rester et de prêcher la véritable foi. Que [From.Religion.GetRandomGodName] me donne la force d'endurer les manières païennes de ces sauvages...\n\nSigné,\n[From.GetTitledName];Mein Fürst, ich bin sicher in [From.Location.GetName] angekommen und der lokale Herrscher gab mir Erlaubnis, hierzubleiben und den wahren Glauben zu lehren. Möge [From.Religion.GetRandomGodName] mir die Kraft geben, die ketzerischen Wege dieser Wilden zu ertragen...\n\nGezeichnet,\n[From.GetTitledName];;Mi señor, he llegado bien a [From.Location.GetName] y el gobernante local me ha dado permiso para permanecer aquí y difundir la verdadera fe. Que [From.Religion.GetRandomGodName] me conceda la fuerza para soportar los modos paganos de estos salvajes...\n\nFirmado,\n [From.GetTitledName];;;;;;;;;x
EVTOPTA39604;Best of luck.;Bonne chance.;Viel Glück.;;Buena suerte.;;;;;;;;;x
EVTDESC39605;Soon after [FromFrom.GetTitledFirstName] arrived in [FromFrom.Location.GetName], [From.GetTitledFirstName] ordered his imprisonment. Your [Root.GetLordSpiritualName] is now languishing in the dungeons of this pagan lord. Who can tell what the savages will do to him?;Peu après l'arrivée de [FromFrom.GetTitledFirstName] à [FromFrom.Location.GetName], [From.GetTitledFirstName] a ordonné son emprisonnement. Votre [Root.GetLordSpiritualName] croupit maintenant dans les oubliettes de ce seigneur païen. Qui sait ce que ces sauvages lui feront subir ?;Schon bald nach [FromFrom.GetTitledFirstName]s Ankunft in [FromFrom.Location.GetName] befahl [From.GetTitledFirstName] seine Gefangennahme. Euer [Root.GetLordSpiritualName] schmachtet nun im Verlies dieses heidnischen Herren. Wer weiß, was diese Wilden mit ihm anstellen werden?;;Poco después de que[FromFrom.GetTitledFirstName] llegara a [FromFrom.Location.GetName], [From.GetTitledFirstName] ordenó su encarcelamiento. Tu [Root.GetLordSpiritualName] ahora languidece en las mazmorras de este señor pagano. ¿Quién sabe lo que los salvajes van a hacer con él?;;;;;;;;;x
EVTOPTA39605;Vile heathens!;Vils païens !;Abscheuliche Ketzer!;;¡Viles paganos!;;;;;;;;;x
EVTDESC39606;My liege, I bring good news! Thanks to my efforts, [FromFrom.GetTitledFirstName] has seen the light and converted to the true faith. I shall return to your court forthwith, as my work here is done.\n\nSigned,\n[From.GetTitledName];Mon seigneur, j'ai de bonnes nouvelles ! Grâce à mes efforts, [FromFrom.GetTitledFirstName] a vu la lumière et s'est converti(e) à la vraie foi. Je devrais retourner à votre cour sous peu, mon travail étant terminé ici.\n\nSigné,\n[From.GetTitledName];Mein Fürst, ich bringe gute Neuigkeiten! Dank meiner Bemühungen hat [FromFrom.GetTitledFirstName] das Licht erblickt und ist zum wahren Glauben konvertiert. Ich werde umgehend an Euren Hof zurückkehren, da meine Arbeit hier getan ist.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor, ¡os traigo buenas noticias! Gracias a mis esfuerzos, [FromFrom.GetTitledFirstName] ha visto la luz y se ha convertido a la fe verdadera. Voy a regresar a la corte inmediatamente, ya que mi trabajo aquí ha terminado.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA39606;Another heathen converted.;Un autre païen converti.;Ein weiterer Ketzer bekehrt.;;Otro pagano convertido.;;;;;;;;;x
EVTDESC39607;My liege, I bring bad news. Although I seemed to be making progress in encouraging [FromFrom.GetTitledFirstName] to abandon [From.GetHerHis] heathen ways, [FromFrom.GetSheHe] had a sudden change of heart. I have been banished from [FromFrom.Location.GetName], and I say good riddance! Let these stubborn savages suffer the eternal horror that await them in the afterlife!\n\nSigned,\n[From.GetTitledName];Mon seigneur, j'ai de mauvaises nouvelles. Malgré les progrès que j'ai faits pour convaincre [FromFrom.GetTitledFirstName] d'abandonner ses croyances païennes, [FromFrom.GetSheHe] a soudainement changé d'avis. J'ai été banni de [FromFrom.Location.GetName], et j'en dis : bons débarras ! Laissons ces sauvages bornés subir les horreurs qui les attendent pour l'éternité dans l'au-delà !\n\nSigné,\n[From.GetTitledName];Mein Fürst, ich bringe schlechte Neuigkeiten. Auch wenn es schien, als ob ich in der Bekehrung von [FromFrom.GetTitledFirstName], [From.GetHerHis] ketzerischen Pfade zu verlassen, Erfolg hätte, so hatte [FromFrom.GetSheHe] einen plötzlichen Sinneswandel. Ich wurde aus [FromFrom.Location.GetName] verbannt und bin nicht erbost darüber. Lasst diese sturen Wilden die ewigen Höllenqualen erleiden, die sie in der Nachwelt erwarten werden.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor, os traigo malas noticias. A pesar de que parecía estar haciendo progresos alentando a  [FromFrom.GetTitledFirstName] a abandonar [From.GetHerHis] modos paganos, [FromFrom.GetSheHe] cambió de parecer. Me han desterrado de [FromFrom.Location.GetName], ¡y digo hasta nunca! ¡Que estos salvajes sufran el horror eterno que les espera en la otra vida!\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA39607;Very unfortunate.;C'est malheureux.;Wie bedauerlich.;;Muy desafortunado.;;;;;;;;;x
