#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#MODIFIER_COMBAT_RATING;Combat Rating;Classement de combat;Kampfkraft;;Clasificación de combate;;;;;;;;;x
CR_DIFF_LOWER_THAN;Combat Rating Difference between §Y$FIRST$§! and §Y$SECOND$§! lower than §Y$VAL$§!;La différence de classement de combat entre §Y$FIRST$§! et §Y$SECOND$§! est inférieure à §Y$VAL$§ !;Kampfkraftunterschied zwischen §Y$FIRST$§! und §Y$SECOND$§! niedriger als §Y$VAL$§!;;Clasificación de combate entre §Y$FIRST$§!y §Y$SECOND$§! §Y$VAL$§! menor que §Y$VAL$§!;;;;;;;;;x
EVTOPTA_WoL_4015;People are so boring!;Les gens sont d'un ennui !;Die Leute sind so öde!;;¡La gente es tan aburrida!;;;;;;;;;x
EVTDESC_WoL_4030;Your guests have arrived for the private feast you have arranged. It's time to let the carousing and merriment begin!;Vos invités sont arrivés au festin privé auquel vous les avez conviés. Que les réjouissances commencent !;Die Gäste Eurer privaten Feier sind eingetroffen. Nun kann das Zechen und der Frohsinn seinen Lauf nehmen!;;Los invitados han llegado para la fiesta privada que has organizado. ¡Es hora de que empiece la juerga y la alegría!;;;;;;;;;x
EVTOPTA_WoL_4030;Let's get it started!;Que la fête commence !;Fangen wir an!;;¡Comencemos!;;;;;;;;;x
EVTDESC_WoL_4031;You have arrived at the private rooms of [From.GetTitledFirstName]. There is plenty of food and drink here, and the mood is decidedly merry. You are looking forward to this.;Vous voici dans les quartiers privés de [From.GetTitledFirstName]. La nourriture et la boisson abondent, et l'humeur est définitivement à la fête. C'est prometteur.;Ihr befindet Euch in den Privatgemächern von [From.GetTitledFirstName]. Es gibt viel zu essen und zu trinken und die Stimmung ist definitiv ausgelassen. Ihr freut Euch auf das Fest.;;Has llegado a las habitaciones privados de [From.GetTitledFirstName]. Hay un montón de comida y bebida y el ambiente es decididamente alegre. Esperas mucho de esto.;;;;;;;;;x
EVTOPTA_WoL_4031;Let's get... it started!;Et c'est... parti !;Fangen wir... an!;;Que esto... ¡comience!;;;;;;;;;x
EVTDESC_WoL_4101;Late into the third day of feasting, you sit awake, alone, contemplating the revelries. Next to you on a couch lies one of your companions, sleeping a deep drunken sleep, defenceless and beautiful, skin glowing in the candlelight.;Au soir du troisième jour, vous êtes assis, seul(e), à méditer sur ces festivités. Près de vous sur une couche, une silhouette étendue, dormant d'un sommeil d'ivrogne, sans défense, magnifique. La lueur des bougies se reflète sur sa peau...;Der dritte Tag der Feierlichkeiten ist fast vorbei. Ihr seid noch wach, sitzt allein auf einer Couch und denkt über die Feier nach. Neben Euch auf der Couch liegt einer Eurer Mitzecher, nach Alkoholgenuss tief schlafend, schutzlos und schön. Das Kerzenlicht bringt die Haut zum Leuchten.;;Te despiertas sentado por la tarde del tercer día de fiesta, solo, contemplando el jolgorio. A tu lado en el sofá se encuentra uno de tus acompañantes, durmiendo profundamente la borrachera, indefenso/a y hermoso/a, su piel brillando a la luz de las velas.;;;;;;;;;
EVTOPTA_WoL_4101;How peaceful this is.;Quelle paix.;Wie friedvoll dies ist.;;Cuánta tranquilidad.;;;;;;;;;x
EVTOPTB_WoL_4101;I think I will try some...;J'essaierais bien de...;Ich denke, ich werde mal ein wenig kosten...;;Creo que voy a probar...;;;;;;;;;x
EVTDESC_WoL_4111;Several days of feasting together, the attraction is growing, and I know we're thinking of the same thing here...;Après plusieurs jours de ripailles, l'attraction grandit, et de toute évidence nous pensons à la même chose...;Nach mehreren Tagen des gemeinsamen Feierns wächst die Anziehungskraft und ich weiß, dass wir beide nur an eines denken können...;;Tras varios días de festejar juntos, la atracción crece, y sé que aquí pensamos lo mismo...;;;;;;;;;x
EVTOPTA_WoL_4111;Let's do it!;Allons-y !;So sei es!;;¡Vamos a hacerlo!;;;;;;;;;x
EVTOPTC_WoL_4111;No, we'd better not.;Non, il ne vaut mieux pas.;Nein, lieber nicht.;;No, mejor que no.;;;;;;;;;x
EVTDESC_WoL_4112;Several days of feasting together, and you have several times caught [From.GetFirstName] looking at you in that 'special' way. Finally, after a late cup of wine, [From.GetSheHe] puts [From.GetHerHis] arms around you and whispers a delicious proposal in your ear...;Après plusieurs jours de ripailles, à plusieurs reprises vous avez surpris son regard croiser le vôtre de manière très suggestive. Puis, après une coupe de vin en fin de soirée, [From.GetSheHe] vous prend dans ses bras et vous murmure à l'oreille une délicieuse proposition...;Nach mehreren Tagen des gemeinsamen Feierns habt Ihr [From.GetFirstName] mehrere Male bei tiefen, Euch geltenden Blicken ertappt. Schließlich legt [From.GetSheHe] nach einem späten Glas Wein den Arm um Euch und macht Euch flüsternd einen reizvollen Vorschlag...;;Tras varios días de festejar juntos, has pillado varias veces a [From.GetFirstName] mirándote de un modo “especial”. Finalmente, después de una tardía copa de vino, [From.GetSheHe] te atrapa en [From.GetHerHis] brazos y te susurra al oído una propuesta deliciosa...;;;;;;;;;x
EVTOPTA_WoL_4112;Yes!;Oui !;Ja!;;¡Sí!;;;;;;;;;x
EVTOPTB_WoL_4112;No!;Non !;Nein!;;¡No!;;;;;;;;;x
EVTDESC_WoL_4113;[From.GetFirstName] acceeded to your advances, and you spend the rest of the night together, enjoying each other...;[From.GetFirstName] a cédé à vos avances et vous passez le reste de la nuit à prendre du plaisir ensemble...;[From.GetFirstName] hat Eure Avancen erwidert. Ihr verbringt den Rest der Nacht zusammen und habt viel Spaß miteinander...;;[From.GetFirstName] accedió a tus avances, y pasáis el resto de la noche juntos, disfrutando uno del otro...;;;;;;;;;x
EVTOPTA_WoL_4113;I hope I'm not too drunk to remember this later!;J'espère que je m'en rappellerai malgré tout ce que j'ai bu !;Ich hoffe, ich bin nicht zu betrunken, damit ich mich später daran erinnere!;;¡Espero que estar demasiado borracho para recordar esto más tarde!;;;;;;;;;x
EVTDESC_WoL_4114;[From.GetFirstName] declined your amorous advances. You excuse yourself, then return to the pleasures of the table. Soon, the embarrassing moment is forgotten... almost.;[From.GetFirstName] repousse vos avances. Vous lui présentez vos excuses et retournez aux plaisirs de la table. Bientôt, ce moment gênant est oublié... Enfin, presque.;[From.GetFirstName] lehnte Eure amourösen Avancen ab. Ihr verabschiedet Euch höflich und schließt Euch den Zechkumpanen am Tisch wieder an. Der peinliche Augenblick ist bald vergessen... zumindest fast.;;[From.GetFirstName] rechazó tus avances amorosos. Pides disculpas para a continuación, volver a los placeres de la mesa. Pronto, el momento embarazoso está olvidado... casi.;;;;;;;;;x
EVTOPTA_WoL_4114;Cheers!;À votre santé !;Prost!;;¡Salud!;;;;;;;;;x
EVTDESC_WoL_4120;These days of revelry are an excellent escape. So many laughs and so many intense conversations in such short a time... it brings you closer to your companions, you feel like good friends already.;Ces jours de ripailles sont une excellente échappatoire. Tant de rires, tant de conversations profondes, en si peu de temps... Vos compagnons sont plus proches de vous, ils sont déjà un peu vos amis.;Diese Tage des Zechgelages sind eine hervorragende Gelegenheit, einmal auszuspannen. In der kurzen Zeit lacht Ihr viel und führt intensive Gespräche... Ihr fühlt Euch Euren Zechkumpanen eng verbunden, also ob Ihr bereits gute Freunde wärt.;;Estos días de fiesta son un escape excelente. Tantas risas y tantas conversaciones intensas en tan poco tiempo… Te sientes más cerca de tus compañeros, ya te parecen unos buenos amigos.;;;;;;;;;x
EVTOPTA_WoL_4120;You're my... best friend!;Vous êtes mon... meilleur ami !;Ihr seid mein... bester Freund!;;¡Eres mi... mejor amigo!;;;;;;;;;x
EVTDESC_WoL_4131;Is it the drink? Is it something someone said? You don't remember, honestly, but someone has to pay! Fight!;Ai-je trop bu ? Quelqu'un a-t-il dit quelque chose ? Vous ne vous en souvenez pas, mais vous jurez que quelqu'un doit payer ! Ça va chauffer !;Spricht hier der Alkohol? Hat das jemand tatsächlich gesagt? Ihr wisst es nicht, ganz ehrlich gesagt, aber jemand muss dafür bezahlen! Kämpft!;;¿Será la bebida? ¿Será lo que dijo alguien? Sinceramente, no te acuerdas, ¡pero alguien tiene que pagar! ¡Pelea!;;;;;;;;;x
EVTOPTA_WoL_4131;Put'em up!;V'nez vous battre !;Setzt Euch zur Wehr!;;¡Puños arriba!;;;;;;;;;x
EVTDESC_WoL_4132;Good drinks and food, carousing, everything's fine. Or was fine, until [From.GetTitledFirstName] unexpectedly threw a fit of rage. You're not sure why, but [From.GetSheHe]'s coming at you right now with [From.GetHerHis] fists up.;On boit, on mange, on fait la fête, tout va bien. Ou plutôt, tout allait bien : [From.GetTitledFirstName] vient d'entrer dans une colère noire. Vous ne savez pas trop pourquoi, mais [From.GetSheHe] se dirige vers vous en ce moment, prêt à en découdre.;Leckere Getränke, leckeres Essen, fröhliches Feiern, alles ist bestens. Oder es stand zumindest alles zum Besten, bis [From.GetTitledFirstName] aus heiterem Himmel einen Wutanfall bekam. Ihr wisst nicht wieso, aber [From.GetSheHe] stürzt sich auf Euch, die Hände zu Fäusten geballt.;;Buena comida, bebida, juerga, todo está bien. O lo estaba hasta que a [From.GetTitledFirstName] le dio un ataque de furia. No estás seguro del por qué, pero [From.GetSheHe] viene justo hacia ti con [From.GetHerHis] puños arriba.;;;;;;;;;x
EVTOPTA_WoL_4132;Well, if that's what you want!;Si c'est ce que vous voulez !;Nun, wenn es das ist, was Ihr wollt!;;¡Bien, si esto es lo que quieres!;;;;;;;;;x
EVTOPTB_WoL_4132;Listen to me and calm down...;Écoutez-moi, calmez-vous...;Hört mir zu und beruhigt Euch...;;Escúchame y cálmate...;;;;;;;;;x
EVTOPTC_WoL_4132;I must escape and hide!;Je dois me cacher quelque part !;Ich muss fliehen und mich verstecken!;;¡Debo escapar y esconderme!;;;;;;;;;x
EVTDESC_WoL_4133_fight;[From.GetTitledFirstName] put up a good fight, in spite of being just as inebriated as you. After a while you were both exhausted and had to call it a draw.;[From.GetTitledFirstName] sait se battre, même si son degré d'ébriété est aussi avancé que le vôtre. Après un certain temps, vous voilà tous les deux à bout de souffle, contraints à déclarer match nul.;Obwohl [From.GetTitledFirstName] genauso angetrunken war wie Ihr, verlief die Prügelei ausgewogen. Nach einer Weile gaben beide erschöpft auf und der Kampf endete unentschieden.;;[From.GetTitledFirstName] ofreció una buena pelea, a pesar de estar tan borracho/a como tú. Después de un rato os habéis agotado y tuvisteis que declararlo un empate.;;;;;;;;;x
EVTOPTA_WoL_4133;Ooh, that hurts!;Ooh, j'ai mal !;Aua, das tut weh!;;¡Oh, como duele!;;;;;;;;;x
EVTDESC_WoL_4133_talk;[From.GetTitledFirstName] started speaking to you calmly, explaining that there was no need to be upset. You considered for a moment, and then realized that [From.GetSheHe] was right. You ended up sitting down to eat and drink together again.;[From.GetTitledFirstName] commence à vous parler sur un ton calme, vous expliquant qu'il n'y a pas lieu de vous énerver. Vous y réfléchissez un moment puis comprenez qu'[From.GetSheHe] a raison. Vous finissez par vous rasseoir puis mangez et buvez ensemble à nouveau.;[From.GetTitledFirstName] begann mit ruhiger Stimme auf Euch einzureden und erklärte Euch, dass es keinen Grund gebe, wütend zu sein. Schließlich saht Ihr nach kurzem Nachdenken ein, dass [From.GetSheHe] Recht hatte. So konnte das Fest harmonisch fortgesetzt werden.;;[From.GetTitledFirstName] empezó a hablarte tranquilamente, explicando que no es necesario que te enfades así. Lo pensaste un momento y te diste cuenta de que [From.GetSheHe] tenía razón. Terminasteis volviendo a sentaros a comer y beber juntos.;;;;;;;;;x
EVTOPTB_WoL_4133;I honestly don't remember what I was so angry about.;Je ne sais vraiment pas ce qui a pu m'exaspérer à ce point.;Ganz ehrlich, ich habe keine Ahnung, weshalb ich so wütend geworden bin.;;Francamente no recuerdo por qué me enfadé tanto.;;;;;;;;;x
EVTDESC_WoL_4133_hide;At the last moment, [From.GetSheHe] ran out, after throwing a chair at you and making you stumble. You searched everywhere but couldn't find [From.GetHerHim].;Au dernier moment, [From.GetSheHe] s'enfuit en lançant dans votre direction une chaise qui vous fait trébucher. Vous recherchez partout mais votre adversaire demeure introuvable.;Im letzten Augenblick warf [From.GetSheHe] einen Stuhl nach Euch, brachte Euch zum Stolpern und rannte weg. Alle Versuche, den Störenfried aufzufinden, verliefen erfolglos.;;En el último momento, [From.GetSheHe] salió corriendo, después de lanzarte una silla, haciendo que tropezaras. Has buscado por todas partes, pero no puedes encontrar[From.GetHerHim].;;;;;;;;;x
EVTOPTC_WoL_4133;Maybe it's just as well. I'm not even angry anymore.;C'est peut-être mieux comme ça. Je ne suis même plus en colère.;Vielleicht ist das besser so. Ich bin auch überhaupt nicht mehr wütend.;;Tal vez es mejor así. Ni siquiera estoy enfadado/a ya.;;;;;;;;;x
EVTDESC_WoL_4141;This party needs some action! I'm going to get undressed. Then perhaps, yes, I'll bring some animals in here, and maybe, yes that spear. And, and... set fire to the table, roast the food over it, then... where are my pants? Oh, right, I took them off! What now, hahaha, there you are, oh, ouch!! I just sat on the spear, how... amusing. I don't know, why is everybody laughing - this is great!;Cette fête a besoin d'animation ! Je vais me déshabiller. Ensuite, je vais faire venir des animaux, et tiens, oui, je vais prendre cette lance, pourquoi pas. Et... et... mettre le feu à la table pour faire cuire la viande qui s'y trouve, et ensuite... Où est mon pantalon ? Ah, c'est vrai, je l'ai enlevé ! Eh bien, hahaha, te voilà, oh, aïe ! Je viens de m'asseoir sur la lance... C'est hilarant ! Je ne sais pas pourquoi tout le monde rit... Qu'est-ce qu'on s'amuse !;Dieses Fest braucht mehr Stimmung! Ausziehen werde ich mich! Und dann vielleicht, ja, ein paar Tiere lasse ich bringen und vielleicht auch, ja genau, den Speer. Und dann... zünde ich den Tisch an und grille mein Essen über dem Feuer und dann... wo ist meine Hose? Oh ja, stimmt, die habe ich ausgezogen! Und was jetzt, hahaha, da ist sie ja, aua, autsch!! Da habe ich mich doch glatt auf den Speer gesetzt! Wie... spaßig! Warum lachen denn alle? – Das ist ein großartiges Fest!;;¡Esta fiesta necesita un poco de acción! Voy a desnudarme. A continuación, tal vez, sí, traeré algunos animales, y tal vez, sí esa lanza. Y, y... prendo fuego la mesa, aso la comida que hay encima, luego... ¿dónde están mis pantalones?Ah, sí, me los quite! ¿Y ahora qué, jajaja, ahí estáis ¡Ay, Ay!! Justo me senté sobre la lanza, que… gracioso. No sé, ¿por qué se ríe todo el mundo? Es una gran fiesta!;;;;;;;;;x
EVTOPTA_WoL_4141;Pass me the wine!;Passez-moi le vin !;Reicht mir den Wein!;;¡Pasadme el vino!;;;;;;;;;x
EVTDESC_WoL_4142;[From.GetTitledFirstName] is feasting and revelling like a lunatic. You can hardly stand up, you're laughing so hard.;[From.GetTitledFirstName] mange et boit comme un fou. Vous riez si fort que vous pouvez à peine vous tenir debout.;[From.GetTitledFirstName] schlemmt und feiert wie im Fieberwahn. Ihr könnt kaum aufstehen, weil Ihr so sehr lachen müsst.;;[From.GetTitledFirstName] está festejando y demuestra ser un lunático. Apenas puedes estar de pie, te estçás riendo tanto.;;;;;;;;;x
EVTOPTA_WoL_4142;I must invite [From.GetHerHim] more often!;Je l'inviterai plus souvent !;Ich muss [From.GetHerHim] öfters einladen!;;Debo invitar a [From.GetHerHim] más a menudo .;;;;;;;;;x
EVTDESC_WoL_4151;We're having a great time carousing. My comrades say I should slow down on the drink, but that's all nonsense.;On s'amuse énormément. Mes camarades disent que je devrais boire moins vite, mais ils n'y connaissent rien.;Wir amüsieren uns großartig beim Zechen. Meine Kameraden sagen, ich solle mich beim Trinken etwas zurückhalten, aber das ist reiner Unsinn.;;Estamos teniendo un gran momento de juerga. Mis compañeros dicen que debería beber mas despacio, pero es una tontería.;;;;;;;;;x
EVTOPTA_WoL_4151;I can handle it!;Moi, je sais boire !;Ich vertrage es!;;¡Puedo controlarlo!;;;;;;;;;x
EVTDESC_WoL_4152_non_drunkard;[From.GetTitledFirstName] is clearly going overboard with [From.GetHerHis] drinking.;[From.GetTitledFirstName] a certes trop bu.;[From.GetTitledFirstName] übertreibt es ganz eindeutig mit [From.GetHerHis] Alkoholkonsum.;;[From.GetTitledFirstName] se está pasando claramente con [From.GetHerHis] consumo de alcohol.;;;;;;;;;x
EVTDESC_WoL_4152_drunkard;[From.GetTitledFirstName] is drinking like a champion!;[From.GetTitledFirstName] boit comme un champion !;[From.GetTitledFirstName] trinkt wie ein Sagenheld!;;¡[From.GetTitledFirstName] bebe como un campeón!;;;;;;;;;x
EVTOPTA_WoL_4152;[From.GetSheHeCap] should take it easier.;[From.GetSheHeCap] devrait ralentir un peu.;[From.GetSheHeCap] sollte sich etwas zurückhalten.;;[From.GetSheHeCap] debería tomárselo con calma.;;;;;;;;;x
EVTOPTB_WoL_4152;Cheers!;À votre santé !;Prost!;;¡Salud!;;;;;;;;;x
EVTDESC_WoL_4800;The revelling and carousing is over... for now. Time to get back to real life.;Les festivités sont terminées... Pour l'instant. Il est temps de retourner à la vie réelle.;Das Feiern und Zechen ist vorüber... zumindest für den Moment. Es ist höchste Zeit, sich wieder der Realität zuzuwenden.;;La juerga y parranda terminaron... por ahora. Es hora de volver a la vida real.;;;;;;;;;x
EVTOPTA_WoL_4800;Well, it was fun.;C'était fort plaisant.;Nun, es hat Spaß gemacht.;;Bueno, fue divertido.;;;;;;;;;x
EVTOPTB_WoL_4800;This is the real life!;Ça, c'est la vie !;Das ist das echte Leben!;;¡Esto es la vida real!;;;;;;;;;x
EVTOPTC_WoL_4800;Life is all about enjoying the company of others.;Vivre, c'est être en bonne compagnie !;Im Leben ist es das Allerwichtigste, die Gesellschaft anderer Menschen zu genießen.;;La vida es disfrutar de la compañía de los demás.;;;;;;;;;x
POSS_PRONOUN_FEM;her;sa;ihre;;su;;;;;;;;;x
OBJ_PRONOUN_FEM;her;la;sie;;la;;;;;;;;;x
CURRENT_FOCUS;This is your current focus.;Ceci est votre intérêt actuel.;Das ist Euer aktueller Fokus.;;Este es tu enfoque actual.;;;;;;;;;x
CANNOT_CANCEL_CURRENT_FOCUS;Your current focus cannot be cancelled.;Votre intérêt actuel ne peut pas être annulé.;Euer aktueller Fokus kann nicht abgebrochen werden.;;Tu enfoque actual no puede ser cancelado.;;;;;;;;;x
CHOOSE_NEW_FOCUS;§GClick to Choose a new Focus§!;Cliquez pour choisir un nouvel intérêt;Neuen Fokus per Klick wählen;;Haz clic para elegir un nuevo Enfoque;;;;;;;;;x
studying_the_stars;Studying the Stars;Étudie les astres;Beobachten der Sterne;;Estudiar las estrellas;;;;;;;;;x
studying_the_stars_desc;This character has built an observatory and spends any clear nights studying the stars above...;Ce personnage a construit un observatoire et, par temps clair, passe ses nuits à étudier les étoiles...;Diese Person hat ein Observatorium erbaut und verbringt jede klare Nacht damit, die Sterne zu beobachten...;;Este personaje ha construido un observatorio y se pasa las noches despejadas estudiando las estrellas del cielo...;;;;;;;;;x
heliocentrist_scholar;Heliocentrist Scholar;Étudiant en héliocentrisme;Gelehrter der heliozentrischen Schule;;Sabio heliocentrista;;;;;;;;;x
heliocentrist_scholar_desc;This character has done research to prove that the Earth revolves around the Sun.;Ce personnage a fait des recherches pour prouver que la Terre tourne autour du Soleil.;Diese Person hat Forschungen angestellt, um zu beweisen, dass sich die Erde um die Sonne dreht.;;Este personaje ha investigado para demostrar que la Tierra gira alrededor del Sol.;;;;;;;;;x
weird_scholar;Weird Scholar;Étudiant étrange;Seltsamer Gelehrter;;Extraño erudito;;;;;;;;;x
weird_scholar_desc;This character has done research into the strange and mysterious...;Ce personnage a fait des recherches étranges et mystérieuses...;Diese Person erforscht seltsame und mysteriöse Dinge...;;Este personaje ha investigado sobre lo extraño y misterioso...;;;;;;;;;x
the_necronomicon;The Necronomicon;Le Necronomicon;Das Necronomicon;;El Necronomicón;;;;;;;;;x
the_necronomicon_desc;This character possesses a copy of the mysterious book known as The Necronomicon.;Ce personnage possède un exemplaire du livre mystérieux connu sous le nom de Necronomicon.;Diese Person besitzt ein Exemplar des mysteriösen Buches, das als das Necronomicon bekannt ist.;;Este personaje posee una copia del libro misterioso conocido como el Necronomicón.;;;;;;;;;x
the_necronomicon_occultist;The Necronomicon;Le Necronomicon;Das Necronomicon;;El Necronomicón;;;;;;;;;x
the_necronomicon_occultist_desc;This character possesses a copy of the mysterious book known as The Necronomicon.;Ce personnage possède un exemplaire du livre mystérieux connu sous le nom de Necronomicon.;Diese Person besitzt ein Exemplar des mysteriösen Buches, das als das Necronomicon bekannt ist.;;Este personaje posee una copia del libro misterioso conocido como el Necronomicón.;;;;;;;;;x
build_observatory;Build Observatory;Construire un observatoire;Observatorium bauen;;Construir observatorio;;;;;;;;;x
build_observatory_desc;I can invest in building an observatory to start studying the stars and other celestial bodies. Who knows what I might learn?;Je peux construire un observatoire pour commencer à étudier les étoiles et les autres corps célestes. Qui sait ce que je pourrai apprendre ?;Ich kann in den Bau eines Observatoriums investieren, um damit die Sterne und andere Himmelskörper zu erforschen. Wer weiß, welche Kenntnisse ich mir dadurch aneignen kann?;;Puedo invertir en la construcción de un observatorio para empezar a estudiar las estrellas y otros cuerpos celestes. ¿Quién sabe qué podría aprender?;;;;;;;;;x
EVTDESC_WoL_6000;You have begun construction of an observatory. It will take some time to collect all the necessary materials and get everything in order.;Vous avez commencé la construction d'un observatoire. Il vous faudra du temps pour rassembler les matériaux requis et tout planifier.;Ihr habt mit dem Bau eines Observatoriums begonnen. Es wird etwas dauern, bis sämtliche Materialien beschafft und die Bauarbeiten beendet sind.;;Has iniciado la construcción de un observatorio. Llevará un tiempo recoger todos los materiales necesarios y tenerlo todo en orden.;;;;;;;;;x
EVTOPTA_WoL_6000;I can't wait!;J'ai hâte !;Ich kann es kaum erwarten!;;¡No puedo esperar!;;;;;;;;;x
EVTDESC_WoL_6010;Your observatory is finally ready. It is with great anticipation that you prepare to make your first observations.;Votre observatoire est enfin terminé. Vous vous réjouissez à l'idée de faire vos premières observations.;Euer Observatorium ist endlich fertig. Mit großer Vorfreude bereitet Ihr Euch auf Eure ersten Beobachtungen vor.;;El observatorio está finalmente listo. Te preparas con grandes expectativas a realizar sus primeras observaciones;;;;;;;;;x
EVTOPTA_WoL_6010;I wonder what strange things I will discover.;Je me demande quelles choses étranges je vais découvrir.;Ich frage mich, welche ungewöhnlichen Dinge ich entdecken werde.;;Me pregunto qué cosas extrañas descubriré.;;;;;;;;;x
EVTDESC_WoL_6020;You have spent many nights looking at the stars in your observatory. It is truly fascinating, there are so many questions to ask...;Vous avez passé de nombreuses nuits à observer les étoiles depuis votre observatoire. C'est véritablement fascinent, j'ai tant de questions...;Ihr verbringt viele Nächte damit, in Eurem Observatorium die Sterne zu betrachten. Es ist wahrhaft faszinierend. Es gibt so viele offene Fragen...;;Has pasado muchas noches mirando las estrellas en el observatorio. Es verdaderamente fascinante, hay tantas preguntas...;;;;;;;;;x
EVTOPTA_WoL_6020;How do the stars move?;Comment les étoiles se déplacent-elles ?;Wie bewegen sich die Sterne?;;¿Cómo se mueven las estrellas?;;;;;;;;;x
EVTOPTB_WoL_6020;Is there something... strange out there?;Y a-t-il autre chose... là-bas ?;Gibt es etwas... Fremdes da draußen?;;¿Hay algo… extraño ahí fuera?;;;;;;;;;x
EVTDESC_WoL_6100;Observing the movements of the stars at night, you have begun to see some regular patterns. These observations, however, have raised many new questions. You are starting to wonder, for example, if the Earth is really at the center of it all.;Après avoir observé le mouvement des étoiles la nuit, vous commencez à constater des évènements récurrents. Mais vos observations soulèvent bien des questions. Par exemple, vous commencez à vous demander si la Terre est réellement au centre de tout.;Bei der Beobachtung der Bewegungen am nächtlichen Sternenhimmel stellt Ihr fest, dass es regelmäßig wiederkehrende Muster gibt. Diese Beobachtungen haben jedoch viele neue Fragen aufgeworfen. Ihr beginnt Euch beispielsweise zu fragen, ob die Erde wirklich das Zentrum des Universums ist.;;Observando los movimientos de las estrellas por la noche, has empezado ver algunos patrones regulares. Sin embargo, estas observaciones han planteado muchas preguntas nuevas.;;;;;;;;;x
EVTOPTA_WoL_6100;Interesting...;Intéressant...;Interessant...;;Interesante... ;;;;;;;;;x
EVTDESC_WoL_6110;The reasearch you conduct in your observatory at night is proving deeply fascinating. You could push your studies further, but you'd need to purchase more equipment for it to be meaningful.;Les recherches que vous menez la nuit dans votre observatoire s'avèrent profondément fascinantes. Vous pourriez pousser vos études plus avant, mais cela nécessiterait davantage d'équipement pour progresser.;Die Forschungsaktivitäten, die Ihr nachts in Eurem Observatorium betreibt, stellen sich als höchst faszinierend heraus. Ihr könntet Euer Studium der Sterne intensivieren, aber dafür müsstet Ihr zusätzliche Gerätschaften anschaffen, um sinnvoll forschen zu können.;;La investigación que llevas a cabo por la noche en tu observatorio por la  noche es muy fascinante. Podrías avanzar más en tus estudios, pero necesitarías comprar más equipo para que tenga sentido.;;;;;;;;;x
EVTOPTA_WoL_6110;I must move forward!;Je dois continuer !;Ich muss mein Studium vorantreiben!;;¡Debo seguir adelante!;;;;;;;;;x
EVTOPTB_WoL_6110;No, this is proving too expensive.;Non, c'est trop cher.;Nein, das wird mir zu teuer.;;No, resulta demasiado caro.;;;;;;;;;x
EVTDESC_WoL_6122;One morning, your [GetFromRelation] [From.GetTitledFirstName] comes to see you. [From.GetSheHeCap] says: 'I am worried. I have heard that you are spending late nights studying the sky and entertaining heretical notions about the cosmos. I would ask that you stop, for your own sake.';Un matin, votre [GetFromRelation] [From.GetTitledFirstName] vient vous voir. [From.GetSheHeCap] déclare : 'Je m'inquiète pour vous. On m'a rapporté que vous passiez vos nuits à étudier le ciel et que vous formulez des hérésies au sujet du cosmos. Dans votre intérêt, je vous demande d'arrêter cela.';Eines Morgens erhaltet Ihr Besuch von [GetFromRelation], [From.GetTitledFirstName]. [From.GetSheHeCap] sagt: 'Ich sorge mich um Euch. Ich habe gehört, dass Ihr die Nächte damit verbringt, den Himmel zu studieren und ketzerische Ansichten über den Kosmos zu formulieren. Ich bitte Euch, damit aufzuhören, um Eurer selbst willen.';;Tu [GetFromRelation] [From.GetTitledFirstName] viene a verte una mañana. [From.GetSheHeCap] dice: “me siento preocupado/a. He oído que pasas las noches estudiando el cielo, contemplando nociones heréticas del cosmos. Te pido que pares, por tu propio bien.;;;;;;;;;x
EVTOPTA_WoL_6122;Don't worry, I'm fine...;Ne vous inquiétez pas, tout va bien...;Keine Sorge, es geht mir gut...;;No te preocupes, me encuentro bien...;;;;;;;;;x
EVTOPTB_WoL_6122;Stay out of my business!;Ce ne sont pas vos affaires !;Das geht Euch nichts an!;;¡Aléjate de mis asuntos!;;;;;;;;;x
EVTOPTC_WoL_6122;It is not what you think, I am only... writing poetry.;Ce n'est pas ce que vous pensez, je ne fais... qu'écrire des poèmes.;Ihr habt einen falschen Eindruck erhalten, ich bin nur dabei... Gedichte zu verfassen.;;No es lo que piensas, sólo estoy... escribiendo poesía.;;;;;;;;;x
EVTDESC_WoL_6130;You nightly studies of the movements of the celestial bodies are increasing your knowledge of a great many things. You feel that you are getting closer to understanding the universe.;Vos études nocturnes des mouvements des corps célestes font progresser vos connaissances dans bien des domaines. Vous sentez que vous comprenez l'univers.;Eure nächtlichen Untersuchungen der Bewegungen der Himmelskörper erweitern Euren Horizont auf vielerlei Weise. Ihr spürt, dass Ihr das Universum nun besser versteht.;;Tus estudios nocturnos de los movimientos de cuerpos celestes aumenta tu conocimiento de muchísimas cosas. Sientes cómo te acercas a comprender el Universo.;;;;;;;;;x
EVTOPTA_WoL_6130;I sense a harmony out there...;Toute cette harmonie... je la sens !;Ich spüre die Harmonie da draußen...;;Siento una armonía ahí fuera.;;;;;;;;;x
